source_region,target_region,precision,recall,f1,iou,miou,oa
Hokkaido Iburi-Tobu,Longxi River (UAV),0.5451,0.3597,0.4334,0.2766,0.5553,0.8439
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),0.5211,0.6834,0.5913,0.4198,0.6215,0.8432
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),0.6091,0.3226,0.4218,0.2673,0.5561,0.8532
Lombok,Longxi River (UAV),0.5612,0.1844,0.2776,0.1612,0.4984,0.8407
Longxi River (SAT),Longxi River (UAV),0.5178,0.7135,0.6001,0.4287,0.6249,0.8422
Mengdong Township,Longxi River (UAV),0.4513,0.0067,0.0131,0.0066,0.4201,0.8338
Moxi town (UAV-0.2m),Longxi River (UAV),0.3581,0.6119,0.4518,0.2918,0.5088,0.7536
Moxi town (UAV-1m),Longxi River (UAV),0.3739,0.4604,0.4127,0.2600,0.5123,0.7825
Moxitaidi (SAT),Longxi River (UAV),0.6315,0.3062,0.4125,0.2598,0.5536,0.8552
Moxitaidi (UAV-0.6m),Longxi River (UAV),0.6667,0.3918,0.4936,0.3277,0.5925,0.8666
Moxitaidi (UAV-1m),Longxi River (UAV),0.5580,0.7006,0.6212,0.4506,0.6451,0.8582
palu,Longxi River (UAV),0.5873,0.0881,0.1532,0.0830,0.4595,0.8384
Tiburon Peninsula (planet),Longxi River (UAV),0.7246,0.1280,0.2176,0.1221,0.4830,0.8472
Tiburon Peninsula (Sentinel),Longxi River (UAV),0.7520,0.0969,0.1716,0.0939,0.4681,0.8448
Wenchuan,Longxi River (UAV),0.6055,0.5077,0.5523,0.3815,0.6162,0.8634
Hokkaido Iburi-Tobu,Mengdong Township,0.2996,0.2234,0.2559,0.1467,0.5077,0.8715
Jiuzhai valley (UAV-0.2m),Mengdong Township,0.3263,0.3017,0.3135,0.1859,0.5256,0.8694
Jiuzhai valley (UAV-0.5m),Mengdong Township,0.3357,0.6856,0.4507,0.2909,0.5568,0.8347
Lombok,Mengdong Township,0.0293,0.0584,0.0390,0.0199,0.3668,0.7154
Longxi River (SAT),Mengdong Township,0.3834,0.5453,0.4502,0.2905,0.5756,0.8683
Longxi River (UAV),Mengdong Township,0.3163,0.8463,0.4605,0.2992,0.5426,0.8039
Moxi town (UAV-0.2m),Mengdong Township,0.2951,0.4546,0.3579,0.2179,0.5245,0.8387
Moxi town (UAV-1m),Mengdong Township,0.1180,0.2216,0.1540,0.0834,0.4186,0.7592
Moxitaidi (SAT),Mengdong Township,0.3580,0.3821,0.3697,0.2268,0.5464,0.8711
Moxitaidi (UAV-0.6m),Mengdong Township,0.4624,0.5919,0.5192,0.3506,0.6177,0.8916
Moxitaidi (UAV-1m),Mengdong Township,0.1854,0.9167,0.3084,0.1823,0.3675,0.5933
palu,Mengdong Township,0.1829,0.0030,0.0059,0.0030,0.4515,0.9001
Tiburon Peninsula (planet),Mengdong Township,0.2863,0.3231,0.3036,0.1790,0.5138,0.8534
Tiburon Peninsula (Sentinel),Mengdong Township,0.3160,0.0484,0.0840,0.0438,0.4694,0.8955
Wenchuan,Mengdong Township,0.4594,0.3009,0.3636,0.2222,0.5574,0.8958
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),0.2627,0.4338,0.3272,0.1956,0.4468,0.7186
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),0.2425,0.5673,0.3397,0.2046,0.4113,0.6522
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-0.2m),0.2889,0.6543,0.4008,0.2507,0.4533,0.6915
Lombok,Moxi town (UAV-0.2m),0.1612,0.1018,0.1248,0.0666,0.4188,0.7748
Longxi River (SAT),Moxi town (UAV-0.2m),0.6280,0.2181,0.3237,0.1931,0.5221,0.8563
Longxi River (UAV),Moxi town (UAV-0.2m),0.2519,0.3464,0.2917,0.1708,0.4450,0.7347
Mengdong Township,Moxi town (UAV-0.2m),0.5095,0.1352,0.2137,0.1196,0.4796,0.8431
Moxi town (UAV-1m),Moxi town (UAV-0.2m),0.3796,0.5140,0.4367,0.2793,0.5259,0.7909
Moxitaidi (SAT),Moxi town (UAV-0.2m),0.3948,0.4147,0.4045,0.2535,0.5237,0.8074
Moxitaidi (UAV-0.6m),Moxi town (UAV-0.2m),0.5713,0.1842,0.2786,0.1618,0.5034,0.8495
Moxitaidi (UAV-1m),Moxi town (UAV-0.2m),0.2791,0.2023,0.2346,0.1329,0.4589,0.7917
palu,Moxi town (UAV-0.2m),0.2325,0.0391,0.0670,0.0346,0.4308,0.8281
Tiburon Peninsula (planet),Moxi town (UAV-0.2m),0.2268,0.2561,0.2406,0.1367,0.4355,0.7450
Tiburon Peninsula (Sentinel),Moxi town (UAV-0.2m),0.1756,0.0925,0.1212,0.0645,0.4249,0.7883
Wenchuan,Moxi town (UAV-0.2m),0.2662,0.4039,0.3209,0.1911,0.4515,0.7303
Hokkaido Iburi-Tobu,Moxi town (UAV-1m),0.1436,0.7028,0.2385,0.1354,0.4075,0.6949
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-1m),0.0895,0.8333,0.1617,0.0880,0.2328,0.4128
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-1m),0.0859,0.9008,0.1568,0.0851,0.1918,0.3415
Lombok,Moxi town (UAV-1m),0.1202,0.6634,0.2035,0.1133,0.3718,0.6471
Longxi River (SAT),Moxi town (UAV-1m),0.0643,0.0673,0.0658,0.0340,0.4517,0.8700
Longxi River (UAV),Moxi town (UAV-1m),0.1473,0.5265,0.2302,0.1301,0.4409,0.7606
Mengdong Township,Moxi town (UAV-1m),0.0567,0.0776,0.0655,0.0339,0.4413,0.8496
Moxi town (UAV-0.2m),Moxi town (UAV-1m),0.1694,0.8216,0.2809,0.1634,0.4303,0.7141
Moxitaidi (SAT),Moxi town (UAV-1m),0.1690,0.2570,0.2039,0.1135,0.4874,0.8636
Moxitaidi (UAV-0.6m),Moxi town (UAV-1m),0.0171,0.0145,0.0157,0.0079,0.4421,0.8764
Moxitaidi (UAV-1m),Moxi town (UAV-1m),0.1519,0.0276,0.0467,0.0239,0.4736,0.9234
palu,Moxi town (UAV-1m),0.2114,0.3935,0.2750,0.1594,0.5073,0.8590
Tiburon Peninsula (planet),Moxi town (UAV-1m),0.1537,0.7482,0.2550,0.1462,0.4166,0.7030
Tiburon Peninsula (Sentinel),Moxi town (UAV-1m),0.0937,0.4633,0.1558,0.0845,0.3662,0.6589
Wenchuan,Moxi town (UAV-1m),0.1462,0.6386,0.2379,0.1350,0.4222,0.7219
Hokkaido Iburi-Tobu,Moxitaidi (SAT),0.1384,0.4107,0.2070,0.1155,0.4537,0.7974
Jiuzhai valley (UAV-0.2m),Moxitaidi (SAT),0.1621,0.8824,0.2739,0.1587,0.4196,0.6987
Jiuzhai valley (UAV-0.5m),Moxitaidi (SAT),0.2024,0.6072,0.3036,0.1789,0.4961,0.8206
Lombok,Moxitaidi (SAT),0.0454,0.1821,0.0727,0.0377,0.3674,0.7007
Longxi River (SAT),Moxitaidi (SAT),0.1874,0.8835,0.3092,0.1829,0.4567,0.7458
Longxi River (UAV),Moxitaidi (SAT),0.1786,0.8373,0.2943,0.1726,0.4497,0.7415
Mengdong Township,Moxitaidi (SAT),0.1184,0.0612,0.0807,0.0420,0.4759,0.9102
Moxi town (UAV-0.2m),Moxitaidi (SAT),0.1828,0.6896,0.2890,0.1689,0.4701,0.7815
Moxi town (UAV-1m),Moxitaidi (SAT),0.2610,0.5448,0.3529,0.2143,0.5405,0.8713
Moxitaidi (UAV-0.6m),Moxitaidi (SAT),0.3346,0.5935,0.4280,0.2722,0.5830,0.8978
Moxitaidi (UAV-1m),Moxitaidi (SAT),0.2522,0.1329,0.1741,0.0953,0.5067,0.9188
palu,Moxitaidi (SAT),0.1376,0.0335,0.0539,0.0277,0.4759,0.9242
Tiburon Peninsula (planet),Moxitaidi (SAT),0.1941,0.5184,0.2825,0.1645,0.4945,0.8304
Tiburon Peninsula (Sentinel),Moxitaidi (SAT),0.1418,0.1370,0.1394,0.0749,0.4825,0.8910
Wenchuan,Moxitaidi (SAT),0.2050,0.6506,0.3118,0.1847,0.4958,0.8151
Hokkaido Iburi-Tobu,Moxitaidi (UAV-0.6m),0.2221,0.4395,0.2950,0.1730,0.4892,0.8130
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-0.6m),0.1676,0.4906,0.2498,0.1428,0.4342,0.7377
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-0.6m),0.2056,0.7357,0.3214,0.1915,0.4477,0.7234
Lombok,Moxitaidi (UAV-0.6m),0.0963,0.1000,0.0981,0.0516,0.4432,0.8363
Longxi River (SAT),Moxitaidi (UAV-0.6m),0.1693,0.6414,0.2679,0.1547,0.4118,0.6878
Longxi River (UAV),Moxitaidi (UAV-0.6m),0.2052,0.6297,0.3095,0.1831,0.4591,0.7499
Mengdong Township,Moxitaidi (UAV-0.6m),0.2754,0.2490,0.2615,0.1504,0.5112,0.8748
Moxi town (UAV-0.2m),Moxitaidi (UAV-0.6m),0.1998,0.5844,0.2978,0.1749,0.4580,0.7546
Moxi town (UAV-1m),Moxitaidi (UAV-0.6m),0.3589,0.2890,0.3202,0.1906,0.5392,0.8907
Moxitaidi (SAT),Moxitaidi (UAV-0.6m),0.2395,0.3545,0.2859,0.1668,0.5020,0.8423
Moxitaidi (UAV-1m),Moxitaidi (UAV-0.6m),0.2545,0.7746,0.3831,0.2369,0.4992,0.7779
palu,Moxitaidi (UAV-0.6m),0.0796,0.0062,0.0116,0.0058,0.4554,0.9051
Tiburon Peninsula (planet),Moxitaidi (UAV-0.6m),0.2050,0.4056,0.2724,0.1576,0.4787,0.8070
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-0.6m),0.1419,0.0639,0.0882,0.0461,0.4638,0.8822
Wenchuan,Moxitaidi (UAV-0.6m),0.2144,0.4853,0.2974,0.1747,0.4806,0.7958
Hokkaido Iburi-Tobu,Moxitaidi (UAV-1m),0.1618,0.6072,0.2556,0.1465,0.4325,0.7314
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-1m),0.1179,0.6874,0.2013,0.1119,0.3375,0.5859
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-1m),0.1377,0.6893,0.2296,0.1297,0.3795,0.6487
Lombok,Moxitaidi (UAV-1m),0.0675,0.0998,0.0805,0.0419,0.4338,0.8269
Longxi River (SAT),Moxitaidi (UAV-1m),0.2066,0.2332,0.2191,0.1230,0.4973,0.8738
Longxi River (UAV),Moxitaidi (UAV-1m),0.1560,0.7313,0.2571,0.1475,0.4039,0.6791
Mengdong Township,Moxitaidi (UAV-1m),0.2109,0.4543,0.2880,0.1682,0.4958,0.8295
Moxi town (UAV-0.2m),Moxitaidi (UAV-1m),0.1547,0.7892,0.2588,0.1486,0.3917,0.6567
Moxi town (UAV-1m),Moxitaidi (UAV-1m),0.2190,0.4510,0.2948,0.1729,0.5017,0.8362
Moxitaidi (SAT),Moxitaidi (UAV-1m),0.2568,0.3671,0.3022,0.1780,0.5228,0.8713
Moxitaidi (UAV-0.6m),Moxitaidi (UAV-1m),0.3805,0.3907,0.3856,0.2388,0.5707,0.9055
palu,Moxitaidi (UAV-1m),0.0396,0.0304,0.0344,0.0175,0.4438,0.8703
Tiburon Peninsula (planet),Moxitaidi (UAV-1m),0.1427,0.3715,0.2062,0.1149,0.4457,0.7828
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-1m),0.0917,0.1012,0.0962,0.0505,0.4526,0.8557
Wenchuan,Moxitaidi (UAV-1m),0.1518,0.2380,0.1854,0.1022,0.4702,0.8412
Hokkaido Iburi-Tobu,palu,0.0301,0.2892,0.0545,0.0280,0.4573,0.8869
Jiuzhai valley (UAV-0.2m),palu,0.0329,0.4793,0.0615,0.0317,0.4331,0.8354
Jiuzhai valley (UAV-0.5m),palu,0.0384,0.7051,0.0728,0.0378,0.4169,0.7976
Lombok,palu,0.0995,0.6764,0.1734,0.0950,0.5109,0.9274
Longxi River (SAT),palu,0.0239,0.3619,0.0449,0.0229,0.4243,0.8264
Longxi River (UAV),palu,0.0260,0.2252,0.0466,0.0239,0.4599,0.8962
Mengdong Township,palu,0.0072,0.0453,0.0125,0.0063,0.4626,0.9191
Moxi town (UAV-0.2m),palu,0.0080,0.1102,0.0149,0.0075,0.4218,0.8363
Moxi town (UAV-1m),palu,0.0195,0.0422,0.0266,0.0135,0.4894,0.9653
Moxitaidi (SAT),palu,0.0068,0.0627,0.0122,0.0062,0.4461,0.8860
Moxitaidi (UAV-0.6m),palu,0.0326,0.3354,0.0594,0.0306,0.4552,0.8803
Moxitaidi (UAV-1m),palu,0.0103,0.5360,0.0202,0.0102,0.2103,0.4139
Tiburon Peninsula (planet),palu,0.0467,0.3073,0.0810,0.0422,0.4817,0.9215
Tiburon Peninsula (Sentinel),palu,0.0331,0.1844,0.0561,0.0289,0.4795,0.9302
Wenchuan,palu,0.0467,0.5318,0.0859,0.0449,0.4584,0.8726
Hokkaido Iburi-Tobu,Tiburon Peninsula (planet),0.4543,0.5390,0.4931,0.3272,0.6241,0.9240
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (planet),0.3067,0.7066,0.4277,0.2720,0.5678,0.8703
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (planet),0.2150,0.8475,0.3430,0.2070,0.4853,0.7773
Lombok,Tiburon Peninsula (planet),0.6776,0.0850,0.1511,0.0817,0.5079,0.9344
Longxi River (SAT),Tiburon Peninsula (planet),0.1718,0.3906,0.2387,0.1355,0.4799,0.8290
Longxi River (UAV),Tiburon Peninsula (planet),0.2594,0.7671,0.3876,0.2404,0.5324,0.8337
Mengdong Township,Tiburon Peninsula (planet),0.1636,0.8686,0.2753,0.1596,0.4130,0.6862
Moxi town (UAV-0.2m),Tiburon Peninsula (planet),0.1626,0.7925,0.2698,0.1560,0.4224,0.7057
Moxi town (UAV-1m),Tiburon Peninsula (planet),0.6860,0.3009,0.4183,0.2644,0.6029,0.9426
Moxitaidi (SAT),Tiburon Peninsula (planet),0.3117,0.4910,0.3814,0.2356,0.5612,0.8907
Moxitaidi (UAV-0.6m),Tiburon Peninsula (planet),0.1980,0.6521,0.3038,0.1791,0.4822,0.7949
Moxitaidi (UAV-1m),Tiburon Peninsula (planet),0.1295,0.7916,0.2227,0.1253,0.3621,0.6208
palu,Tiburon Peninsula (planet),0.7862,0.0236,0.0459,0.0235,0.4780,0.9326
Tiburon Peninsula (Sentinel),Tiburon Peninsula (planet),0.6637,0.4740,0.5530,0.3822,0.6639,0.9474
Wenchuan,Tiburon Peninsula (planet),0.3352,0.8095,0.4741,0.3107,0.5901,0.8768
Hokkaido Iburi-Tobu,Tiburon Peninsula (Sentinel),0.1160,0.6153,0.1952,0.1081,0.4618,0.8196
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (Sentinel),0.1104,0.7102,0.1912,0.1057,0.4433,0.7864
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (Sentinel),0.1337,0.6559,0.2222,0.1250,0.4789,0.8367
Lombok,Tiburon Peninsula (Sentinel),0.2364,0.5750,0.3350,0.2012,0.5592,0.9189
Longxi River (SAT),Tiburon Peninsula (Sentinel),0.0630,0.5283,0.1125,0.0596,0.3788,0.7037
Longxi River (UAV),Tiburon Peninsula (Sentinel),0.1178,0.6848,0.2010,0.1117,0.4567,0.8065
Mengdong Township,Tiburon Peninsula (Sentinel),0.1694,0.5520,0.2592,0.1489,0.5173,0.8878
Moxi town (UAV-0.2m),Tiburon Peninsula (Sentinel),0.0718,0.5953,0.1282,0.0685,0.3872,0.7121
Moxi town (UAV-1m),Tiburon Peninsula (Sentinel),0.1194,0.6253,0.2006,0.1115,0.4651,0.8228
Moxitaidi (SAT),Tiburon Peninsula (Sentinel),0.0922,0.1134,0.1017,0.0536,0.4910,0.9288
Moxitaidi (UAV-0.6m),Tiburon Peninsula (Sentinel),0.0307,0.0319,0.0313,0.0159,0.4728,0.9298
Moxitaidi (UAV-1m),Tiburon Peninsula (Sentinel),0.0470,0.2594,0.0795,0.0414,0.4130,0.7866
palu,Tiburon Peninsula (Sentinel),0.4127,0.1990,0.2685,0.1551,0.5581,0.9615
Tiburon Peninsula (planet),Tiburon Peninsula (Sentinel),0.1408,0.8125,0.2401,0.1364,0.4740,0.8171
Wenchuan,Tiburon Peninsula (Sentinel),0.1174,0.8342,0.2058,0.1147,0.4394,0.7711
Hokkaido Iburi-Tobu,Wenchuan,0.2383,0.5146,0.3257,0.1945,0.5477,0.9032
Jiuzhai valley (UAV-0.2m),Wenchuan,0.1539,0.6092,0.2457,0.1400,0.4826,0.8300
Jiuzhai valley (UAV-0.5m),Wenchuan,0.3304,0.6203,0.4311,0.2748,0.5991,0.9256
Lombok,Wenchuan,0.1872,0.1575,0.1711,0.0936,0.5118,0.9306
Longxi River (SAT),Wenchuan,0.3551,0.4591,0.4005,0.2504,0.5933,0.9375
Longxi River (UAV),Wenchuan,0.5324,0.3545,0.4256,0.2703,0.6131,0.9565
Mengdong Township,Wenchuan,0.0862,0.2244,0.1246,0.0664,0.4608,0.8567
Moxi town (UAV-0.2m),Wenchuan,0.0826,0.3570,0.1342,0.0719,0.4296,0.7907
Moxi town (UAV-1m),Wenchuan,0.3153,0.4473,0.3698,0.2269,0.5781,0.9307
Moxitaidi (SAT),Wenchuan,0.6691,0.2542,0.3684,0.2258,0.5929,0.9604
Moxitaidi (UAV-0.6m),Wenchuan,0.4273,0.6423,0.5132,0.3452,0.6441,0.9446
Moxitaidi (UAV-1m),Wenchuan,0.4030,0.6301,0.4916,0.3259,0.6325,0.9408
palu,Wenchuan,0.5306,0.0689,0.1220,0.0649,0.5099,0.9549
Tiburon Peninsula (planet),Wenchuan,0.5549,0.3172,0.4037,0.2529,0.6048,0.9574
Tiburon Peninsula (Sentinel),Wenchuan,0.2467,0.6738,0.3612,0.2204,0.5543,0.8917
