source_region,target_region,precision,recall,f1,iou,miou,oa
Moxi town (UAV-1m),Lombok,0.1162,0.3966,0.1797,0.0987,0.4935,0.8897
Moxitaidi (SAT),Lombok,0.0543,0.2933,0.0916,0.0480,0.4345,0.8227
Moxitaidi (UAV-0.6m),Lombok,0.0248,0.0292,0.0268,0.0136,0.4745,0.9355
Moxitaidi (UAV-1m),Lombok,0.0482,0.1979,0.0776,0.0404,0.4481,0.8567
palu,Lombok,0.4802,0.0503,0.0910,0.0477,0.5085,0.9694
Tiburon Peninsula (planet),Lombok,0.0966,0.3915,0.1550,0.0840,0.4762,0.8700
Tiburon Peninsula (Sentinel),Lombok,0.0990,0.0269,0.0422,0.0216,0.4922,0.9629
Wenchuan,Lombok,0.0839,0.6099,0.1475,0.0796,0.4304,0.7853
Hokkaido Iburi-Tobu,Longxi River (SAT),0.0058,0.0015,0.0024,0.0012,0.4379,0.8746
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0.5858,0.2524,0.3528,0.2142,0.5600,0.9082
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0.6113,0.1785,0.2763,0.1603,0.5330,0.9073
Lombok,Longxi River (SAT),0.0000,0.0000,0.0000,0.0000,0.4452,0.8905
Longxi River (UAV),Longxi River (SAT),0.2683,0.0232,0.0428,0.0218,0.4593,0.8969
Mengdong Township,Longxi River (SAT),0.2847,0.0241,0.0445,0.0228,0.4599,0.8973
Moxi town (UAV-0.2m),Longxi River (SAT),0.1817,0.8134,0.2970,0.1744,0.3797,0.6184
Moxi town (UAV-1m),Longxi River (SAT),0.1961,0.0081,0.0155,0.0078,0.4531,0.8984
Moxitaidi (SAT),Longxi River (SAT),0.2227,0.0167,0.0310,0.0157,0.4562,0.8968
Moxitaidi (UAV-0.6m),Longxi River (SAT),0.2832,0.7836,0.4161,0.2627,0.5132,0.7821
Moxitaidi (UAV-1m),Longxi River (SAT),0.6543,0.2193,0.3285,0.1965,0.5529,0.9112
palu,Longxi River (SAT),0.0000,0.0000,0.0000,0.0000,0.4502,0.9003
Tiburon Peninsula (planet),Longxi River (SAT),0.0093,0.0005,0.0010,0.0005,0.4479,0.8952
Tiburon Peninsula (Sentinel),Longxi River (SAT),0.0054,0.0003,0.0005,0.0003,0.4480,0.8958
Wenchuan,Longxi River (SAT),0.4660,0.0715,0.1240,0.0661,0.4826,0.8999
Hokkaido Iburi-Tobu,Longxi River (UAV),0.5677,0.2294,0.3267,0.1953,0.5161,0.8431
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),0.4337,0.4401,0.4369,0.2795,0.5382,0.8117
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),0.5503,0.5193,0.5344,0.3646,0.6001,0.8498
Lombok,Longxi River (UAV),0.2124,0.0899,0.1264,0.0674,0.4290,0.7936
Longxi River (SAT),Longxi River (UAV),0.4723,0.6617,0.5512,0.3805,0.5898,0.8212
Mengdong Township,Longxi River (UAV),0.6241,0.3135,0.4173,0.2637,0.5552,0.8548
Moxi town (UAV-0.2m),Longxi River (UAV),0.3143,0.6113,0.4152,0.2620,0.4720,0.7142
Moxi town (UAV-1m),Longxi River (UAV),0.6043,0.3489,0.4424,0.2841,0.5646,0.8541
Moxitaidi (SAT),Longxi River (UAV),0.3432,0.4395,0.3854,0.2387,0.4939,0.7674
Moxitaidi (UAV-0.6m),Longxi River (UAV),0.5725,0.4565,0.5079,0.3404,0.5908,0.8533
Moxitaidi (UAV-1m),Longxi River (UAV),0.5788,0.6221,0.5997,0.4282,0.6373,0.8622
palu,Longxi River (UAV),0.6668,0.0351,0.0667,0.0345,0.4353,0.8370
Tiburon Peninsula (planet),Longxi River (UAV),0.6983,0.1390,0.2319,0.1312,0.4874,0.8472
Tiburon Peninsula (Sentinel),Longxi River (UAV),0.7467,0.1723,0.2799,0.1627,0.5057,0.8530
Wenchuan,Longxi River (UAV),0.5996,0.5830,0.5912,0.4196,0.6357,0.8662
Hokkaido Iburi-Tobu,Mengdong Township,0.2748,0.2194,0.2440,0.1390,0.5008,0.8655
Jiuzhai valley (UAV-0.2m),Mengdong Township,0.2483,0.4890,0.3293,0.1971,0.4951,0.8031
Jiuzhai valley (UAV-0.5m),Mengdong Township,0.2239,0.8304,0.3527,0.2141,0.4429,0.6986
Lombok,Mengdong Township,0.0379,0.1622,0.0615,0.0317,0.2670,0.5103
Longxi River (SAT),Mengdong Township,0.3757,0.5504,0.4465,0.2874,0.5724,0.8651
Longxi River (UAV),Mengdong Township,0.3472,0.8457,0.4923,0.3265,0.5691,0.8275
Moxi town (UAV-0.2m),Mengdong Township,0.2672,0.4514,0.3357,0.2017,0.5084,0.8233
Moxi town (UAV-1m),Mengdong Township,0.2390,0.4991,0.3233,0.1928,0.4877,0.7933
Moxitaidi (SAT),Mengdong Township,0.3806,0.2595,0.3085,0.1824,0.5322,0.8850
Moxitaidi (UAV-0.6m),Mengdong Township,0.3384,0.8696,0.4873,0.3221,0.5620,0.8190
Moxitaidi (UAV-1m),Mengdong Township,0.3533,0.6673,0.4620,0.3004,0.5679,0.8463
palu,Mengdong Township,0.1153,0.0096,0.0177,0.0089,0.4518,0.8948
Tiburon Peninsula (planet),Mengdong Township,0.1401,0.6653,0.2315,0.1309,0.3317,0.5632
Tiburon Peninsula (Sentinel),Mengdong Township,0.1206,0.0148,0.0264,0.0134,0.4525,0.8919
Wenchuan,Mengdong Township,0.3883,0.6721,0.4922,0.3265,0.5898,0.8629
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),0.2480,0.1611,0.1954,0.1083,0.4467,0.7906
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),0.2599,0.6140,0.3652,0.2234,0.4253,0.6633
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-0.2m),0.2591,0.4353,0.3248,0.1939,0.4437,0.7145
Lombok,Moxi town (UAV-0.2m),0.1344,0.1107,0.1214,0.0646,0.4037,0.7472
Longxi River (SAT),Moxi town (UAV-0.2m),0.5425,0.1919,0.2835,0.1651,0.5037,0.8470
Longxi River (UAV),Moxi town (UAV-0.2m),0.2779,0.5612,0.3718,0.2283,0.4500,0.7008
Mengdong Township,Moxi town (UAV-0.2m),0.6241,0.1496,0.2413,0.1372,0.4926,0.8516
Moxi town (UAV-1m),Moxi town (UAV-0.2m),0.5033,0.4618,0.4817,0.3172,0.5741,0.8432
Moxitaidi (SAT),Moxi town (UAV-0.2m),0.6179,0.3078,0.4109,0.2586,0.5561,0.8608
Moxitaidi (UAV-0.6m),Moxi town (UAV-0.2m),0.6715,0.1402,0.2319,0.1312,0.4907,0.8536
Moxitaidi (UAV-1m),Moxi town (UAV-0.2m),0.2287,0.6085,0.3325,0.1994,0.3865,0.6146
palu,Moxi town (UAV-0.2m),0.2225,0.0421,0.0708,0.0367,0.4306,0.8257
Tiburon Peninsula (planet),Moxi town (UAV-0.2m),0.2474,0.5667,0.3444,0.2080,0.4172,0.6597
Tiburon Peninsula (Sentinel),Moxi town (UAV-0.2m),0.0985,0.0340,0.0506,0.0259,0.4117,0.7985
Wenchuan,Moxi town (UAV-0.2m),0.2592,0.3443,0.2957,0.1735,0.4500,0.7413
Hokkaido Iburi-Tobu,Moxi town (UAV-1m),0.1663,0.5575,0.2562,0.1469,0.4591,0.7800
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-1m),0.0901,0.8465,0.1629,0.0887,0.2306,0.4086
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-1m),0.1187,0.7989,0.2067,0.1153,0.3373,0.5833
Lombok,Moxi town (UAV-1m),0.1612,0.6549,0.2587,0.1486,0.4408,0.7449
Longxi River (SAT),Moxi town (UAV-1m),0.0480,0.0601,0.0533,0.0274,0.4410,0.8551
Longxi River (UAV),Moxi town (UAV-1m),0.1397,0.6292,0.2286,0.1290,0.4138,0.7114
Mengdong Township,Moxi town (UAV-1m),0.0048,0.0058,0.0052,0.0026,0.4269,0.8512
Moxi town (UAV-0.2m),Moxi town (UAV-1m),0.0845,0.0819,0.0832,0.0434,0.4600,0.8773
Moxitaidi (SAT),Moxi town (UAV-1m),0.0344,0.0313,0.0328,0.0167,0.4454,0.8744
Moxitaidi (UAV-0.6m),Moxi town (UAV-1m),0.0715,0.0723,0.0719,0.0373,0.4549,0.8731
Moxitaidi (UAV-1m),Moxi town (UAV-1m),0.1809,0.0945,0.1241,0.0662,0.4875,0.9094
palu,Moxi town (UAV-1m),0.1657,0.6283,0.2622,0.1509,0.4499,0.7597
Tiburon Peninsula (planet),Moxi town (UAV-1m),0.1578,0.6475,0.2538,0.1453,0.4373,0.7412
Tiburon Peninsula (Sentinel),Moxi town (UAV-1m),0.1220,0.3836,0.1851,0.1020,0.4331,0.7704
Wenchuan,Moxi town (UAV-1m),0.1478,0.6237,0.2389,0.1357,0.4268,0.7300
Hokkaido Iburi-Tobu,Moxitaidi (SAT),0.1689,0.3693,0.2318,0.1311,0.4848,0.8424
Jiuzhai valley (UAV-0.2m),Moxitaidi (SAT),0.1243,0.6722,0.2098,0.1172,0.3882,0.6740
Jiuzhai valley (UAV-0.5m),Moxitaidi (SAT),0.1838,0.7007,0.2912,0.1704,0.4702,0.7803
Lombok,Moxitaidi (SAT),0.0625,0.3518,0.1061,0.0560,0.3327,0.6182
Longxi River (SAT),Moxitaidi (SAT),0.2333,0.7289,0.3534,0.2146,0.5172,0.8282
Longxi River (UAV),Moxitaidi (SAT),0.1997,0.7240,0.3130,0.1855,0.4854,0.7953
Mengdong Township,Moxitaidi (SAT),0.3089,0.3721,0.3376,0.2031,0.5534,0.9060
Moxi town (UAV-0.2m),Moxitaidi (SAT),0.1966,0.6856,0.3055,0.1803,0.4852,0.7993
Moxi town (UAV-1m),Moxitaidi (SAT),0.2426,0.6665,0.3557,0.2163,0.5269,0.8445
Moxitaidi (UAV-0.6m),Moxitaidi (SAT),0.4380,0.3488,0.3883,0.2409,0.5843,0.9292
Moxitaidi (UAV-1m),Moxitaidi (SAT),0.2189,0.2571,0.2365,0.1341,0.5127,0.8931
palu,Moxitaidi (SAT),0.1573,0.0487,0.0743,0.0386,0.4801,0.9219
Tiburon Peninsula (planet),Moxitaidi (SAT),0.1328,0.7780,0.2268,0.1279,0.3842,0.6584
Tiburon Peninsula (Sentinel),Moxitaidi (SAT),0.1009,0.0452,0.0624,0.0322,0.4723,0.9126
Wenchuan,Moxitaidi (SAT),0.1986,0.6590,0.3052,0.1801,0.4891,0.8067
Hokkaido Iburi-Tobu,Moxitaidi (UAV-0.6m),0.1727,0.1213,0.1425,0.0767,0.4727,0.8700
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-0.6m),0.2007,0.6268,0.3040,0.1792,0.4543,0.7445
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-0.6m),0.1821,0.6622,0.2857,0.1666,0.4266,0.7051
Lombok,Moxitaidi (UAV-0.6m),0.0609,0.0337,0.0434,0.0222,0.4447,0.8677
Longxi River (SAT),Moxitaidi (UAV-0.6m),0.1984,0.6777,0.3070,0.1813,0.4457,0.7275
Longxi River (UAV),Moxitaidi (UAV-0.6m),0.1898,0.4674,0.2700,0.1561,0.4606,0.7750
Mengdong Township,Moxitaidi (UAV-0.6m),0.3019,0.3246,0.3128,0.1854,0.5273,0.8730
Moxi town (UAV-0.2m),Moxitaidi (UAV-0.6m),0.1747,0.6204,0.2727,0.1579,0.4229,0.7053
Moxi town (UAV-1m),Moxitaidi (UAV-0.6m),0.4383,0.2909,0.3497,0.2119,0.5565,0.9037
Moxitaidi (SAT),Moxitaidi (UAV-0.6m),0.2989,0.4443,0.3574,0.2175,0.5347,0.8577
Moxitaidi (UAV-1m),Moxitaidi (UAV-0.6m),0.2623,0.7795,0.3925,0.2442,0.5066,0.7851
palu,Moxitaidi (UAV-0.6m),0.1840,0.0079,0.0151,0.0076,0.4581,0.9085
Tiburon Peninsula (planet),Moxitaidi (UAV-0.6m),0.1681,0.3114,0.2184,0.1226,0.4592,0.8015
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-0.6m),0.1089,0.0335,0.0512,0.0263,0.4578,0.8896
Wenchuan,Moxitaidi (UAV-0.6m),0.2015,0.4275,0.2739,0.1587,0.4745,0.7982
Hokkaido Iburi-Tobu,Moxitaidi (UAV-1m),0.1620,0.6758,0.2613,0.1503,0.4223,0.7100
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-1m),0.1173,0.5642,0.1943,0.1076,0.3682,0.6447
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-1m),0.1623,0.6824,0.2622,0.1509,0.4217,0.7085
Lombok,Moxitaidi (UAV-1m),0.0697,0.1123,0.0861,0.0450,0.4311,0.8189
Longxi River (SAT),Moxitaidi (UAV-1m),0.1685,0.1673,0.1679,0.0916,0.4820,0.8741
Longxi River (UAV),Moxitaidi (UAV-1m),0.1511,0.7295,0.2504,0.1431,0.3960,0.6683
Mengdong Township,Moxitaidi (UAV-1m),0.1920,0.1847,0.1883,0.1039,0.4906,0.8791
Moxi town (UAV-0.2m),Moxitaidi (UAV-1m),0.1695,0.7494,0.2764,0.1604,0.4223,0.7021
Moxi town (UAV-1m),Moxitaidi (UAV-1m),0.2277,0.5092,0.3147,0.1867,0.5058,0.8316
Moxitaidi (SAT),Moxitaidi (UAV-1m),0.2836,0.3887,0.3279,0.1961,0.5357,0.8790
Moxitaidi (UAV-0.6m),Moxitaidi (UAV-1m),0.3511,0.2982,0.3225,0.1922,0.5474,0.9049
palu,Moxitaidi (UAV-1m),0.0791,0.0950,0.0863,0.0451,0.4457,0.8473
Tiburon Peninsula (planet),Moxitaidi (UAV-1m),0.1301,0.4613,0.2030,0.1130,0.4140,0.7250
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-1m),0.0605,0.0961,0.0743,0.0386,0.4277,0.8182
Wenchuan,Moxitaidi (UAV-1m),0.1741,0.4936,0.2574,0.1477,0.4615,0.7838
Hokkaido Iburi-Tobu,palu,0.0669,0.6423,0.1212,0.0645,0.4794,0.8951
Jiuzhai valley (UAV-0.2m),palu,0.0188,0.1634,0.0337,0.0171,0.4557,0.8944
Jiuzhai valley (UAV-0.5m),palu,0.0398,0.5346,0.0741,0.0384,0.4435,0.8494
Lombok,palu,0.1108,0.6984,0.1913,0.1058,0.5194,0.9335
Longxi River (SAT),palu,0.0229,0.3341,0.0429,0.0219,0.4268,0.8323
Longxi River (UAV),palu,0.0216,0.1737,0.0384,0.0196,0.4606,0.9019
Mengdong Township,palu,0.0124,0.0856,0.0217,0.0110,0.4619,0.9130
Moxi town (UAV-0.2m),palu,0.0105,0.1669,0.0197,0.0100,0.4115,0.8133
Moxi town (UAV-1m),palu,0.0890,0.2092,0.1248,0.0666,0.5167,0.9670
Moxitaidi (SAT),palu,0.0280,0.2894,0.0511,0.0262,0.4524,0.8790
Moxitaidi (UAV-0.6m),palu,0.0266,0.1586,0.0455,0.0233,0.4741,0.9251
Moxitaidi (UAV-1m),palu,0.0435,0.2290,0.0731,0.0379,0.4862,0.9346
Tiburon Peninsula (planet),palu,0.0447,0.4207,0.0808,0.0421,0.4669,0.8922
Tiburon Peninsula (Sentinel),palu,0.1363,0.3174,0.1907,0.1054,0.5375,0.9697
Wenchuan,palu,0.0467,0.4955,0.0853,0.0445,0.4621,0.8803
Hokkaido Iburi-Tobu,Tiburon Peninsula (planet),0.4268,0.4538,0.4399,0.2820,0.6001,0.9207
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (planet),0.2141,0.7905,0.3369,0.2026,0.4884,0.7865
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (planet),0.2145,0.8754,0.3445,0.2081,0.4825,0.7714
Lombok,Tiburon Peninsula (planet),0.3935,0.1211,0.1852,0.1020,0.5142,0.9269
Longxi River (SAT),Tiburon Peninsula (planet),0.1193,0.6748,0.2028,0.1128,0.3655,0.6359
Longxi River (UAV),Tiburon Peninsula (planet),0.3016,0.7704,0.4335,0.2768,0.5654,0.8619
Mengdong Township,Tiburon Peninsula (planet),0.1734,0.8177,0.2861,0.1669,0.4352,0.7200
Moxi town (UAV-0.2m),Tiburon Peninsula (planet),0.0993,0.9429,0.1797,0.0987,0.2336,0.4093
Moxi town (UAV-1m),Tiburon Peninsula (planet),0.7298,0.1611,0.2639,0.1520,0.5448,0.9383
Moxitaidi (SAT),Tiburon Peninsula (planet),0.2134,0.5440,0.3065,0.1810,0.5028,0.8311
Moxitaidi (UAV-0.6m),Tiburon Peninsula (planet),0.2166,0.7803,0.3390,0.2041,0.4918,0.7912
Moxitaidi (UAV-1m),Tiburon Peninsula (planet),0.1061,0.9740,0.1914,0.1058,0.2503,0.4353
palu,Tiburon Peninsula (planet),0.6808,0.0060,0.0119,0.0060,0.4688,0.9316
Tiburon Peninsula (Sentinel),Tiburon Peninsula (planet),0.5533,0.4979,0.5241,0.3551,0.6455,0.9380
Wenchuan,Tiburon Peninsula (planet),0.3428,0.7265,0.4658,0.3036,0.5916,0.8857
Hokkaido Iburi-Tobu,Tiburon Peninsula (Sentinel),0.1013,0.6175,0.1741,0.0953,0.4412,0.7917
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (Sentinel),0.0926,0.6888,0.1632,0.0888,0.4157,0.7489
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (Sentinel),0.1062,0.6472,0.1824,0.1004,0.4446,0.7938
Lombok,Tiburon Peninsula (Sentinel),0.0737,0.8612,0.1359,0.0729,0.3356,0.6105
Longxi River (SAT),Tiburon Peninsula (Sentinel),0.0833,0.0553,0.0665,0.0344,0.4895,0.9448
Longxi River (UAV),Tiburon Peninsula (Sentinel),0.1250,0.7540,0.2145,0.1201,0.4592,0.8037
Mengdong Township,Tiburon Peninsula (Sentinel),0.0341,0.0116,0.0173,0.0087,0.4810,0.9532
Moxi town (UAV-0.2m),Tiburon Peninsula (Sentinel),0.0873,0.5636,0.1512,0.0818,0.4261,0.7751
Moxi town (UAV-1m),Tiburon Peninsula (Sentinel),0.0682,0.8443,0.1262,0.0673,0.3193,0.5842
Moxitaidi (SAT),Tiburon Peninsula (Sentinel),0.0959,0.1005,0.0982,0.0516,0.4928,0.9343
Moxitaidi (UAV-0.6m),Tiburon Peninsula (Sentinel),0.0314,0.1963,0.0542,0.0278,0.3913,0.7564
Moxitaidi (UAV-1m),Tiburon Peninsula (Sentinel),0.0317,0.1112,0.0493,0.0253,0.4361,0.8475
palu,Tiburon Peninsula (Sentinel),0.2574,0.5642,0.3535,0.2147,0.5699,0.9266
Tiburon Peninsula (planet),Tiburon Peninsula (Sentinel),0.0727,0.9374,0.1350,0.0724,0.3153,0.5729
Wenchuan,Tiburon Peninsula (Sentinel),0.1355,0.5653,0.2185,0.1227,0.4880,0.8563
Hokkaido Iburi-Tobu,Wenchuan,0.1836,0.5691,0.2776,0.1612,0.5115,0.8654
Jiuzhai valley (UAV-0.2m),Wenchuan,0.2597,0.5731,0.3575,0.2176,0.5607,0.9064
Jiuzhai valley (UAV-0.5m),Wenchuan,0.3199,0.7754,0.4530,0.2928,0.6023,0.9149
Lombok,Wenchuan,0.2307,0.2103,0.2200,0.1236,0.5276,0.9322
Longxi River (SAT),Wenchuan,0.2938,0.6871,0.4116,0.2591,0.5835,0.9107
Longxi River (UAV),Wenchuan,0.5451,0.4063,0.4656,0.3034,0.6301,0.9576
Mengdong Township,Wenchuan,0.1338,0.8846,0.2325,0.1315,0.4275,0.7346
Moxi town (UAV-0.2m),Wenchuan,0.0861,0.6254,0.1514,0.0819,0.3770,0.6815
Moxi town (UAV-1m),Wenchuan,0.2736,0.4522,0.3409,0.2055,0.5622,0.9205
Moxitaidi (SAT),Wenchuan,0.5814,0.3069,0.4017,0.2514,0.6046,0.9585
Moxitaidi (UAV-0.6m),Wenchuan,0.1210,0.4118,0.1870,0.1032,0.4687,0.8373
Moxitaidi (UAV-1m),Wenchuan,0.4489,0.6165,0.5195,0.3509,0.6488,0.9482
palu,Wenchuan,0.5510,0.2237,0.3182,0.1892,0.5726,0.9564
Tiburon Peninsula (planet),Wenchuan,0.6056,0.2080,0.3096,0.1832,0.5703,0.9579
Tiburon Peninsula (Sentinel),Wenchuan,0.3426,0.5439,0.4204,0.2662,0.5981,0.9319
