source_region,target_region,precision,recall,f1,iou,miou,oa
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.2m),0.7782,0.5415,0.6386,0.4691,0.6484,0.8504
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.2m),0.6916,0.4676,0.5580,0.3870,0.5914,0.8192
palu,Jiuzhai valley (UAV-0.2m),0.6632,0.0560,0.1032,0.0544,0.4069,0.7627
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.2m),0.6820,0.5070,0.5816,0.4100,0.6034,0.8220
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.2m),0.5969,0.0712,0.1272,0.0679,0.4127,0.7616
Wenchuan,Jiuzhai valley (UAV-0.2m),0.7302,0.4745,0.5752,0.4038,0.6052,0.8290
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.5m),0.2030,0.3993,0.2692,0.1555,0.4475,0.7514
Jiuzhai valley (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0.5254,0.6755,0.5911,0.4195,0.6517,0.8928
Lombok,Jiuzhai valley (UAV-0.5m),0.4719,0.1091,0.1772,0.0972,0.4898,0.8838
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),0.5938,0.6681,0.6288,0.4586,0.6803,0.9095
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),0.4622,0.3504,0.3986,0.2489,0.5613,0.8788
Mengdong Township,Jiuzhai valley (UAV-0.5m),0.4628,0.3473,0.3968,0.2475,0.5607,0.8789
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0.3533,0.7142,0.4728,0.3096,0.5553,0.8173
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),0.4729,0.4332,0.4522,0.2921,0.5827,0.8796
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),0.4702,0.4518,0.4608,0.2994,0.5858,0.8788
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),0.4827,0.2661,0.3431,0.2071,0.5433,0.8831
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),0.5354,0.3730,0.4397,0.2818,0.5840,0.8910
palu,Jiuzhai valley (UAV-0.5m),0.7068,0.1001,0.1754,0.0961,0.4935,0.8920
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),0.4926,0.4295,0.4589,0.2978,0.5878,0.8839
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),0.6240,0.2129,0.3175,0.1887,0.5406,0.8950
Wenchuan,Jiuzhai valley (UAV-0.5m),0.5946,0.5977,0.5961,0.4246,0.6625,0.9071
Hokkaido Iburi-Tobu,Lombok,0.0894,0.6371,0.1568,0.0851,0.4361,0.7913
Jiuzhai valley (UAV-0.2m),Lombok,0.0742,0.6188,0.1325,0.0710,0.4097,0.7532
Jiuzhai valley (UAV-0.5m),Lombok,0.0688,0.6414,0.1243,0.0663,0.3928,0.7248
Longxi River (SAT),Lombok,0.0593,0.3494,0.1014,0.0534,0.4314,0.8114
Longxi River (UAV),Lombok,0.0557,0.2485,0.0910,0.0477,0.4476,0.8487
Mengdong Township,Lombok,0.0456,0.1392,0.0687,0.0356,0.4600,0.8850
Moxi town (UAV-0.2m),Lombok,0.0492,0.4804,0.0892,0.0467,0.3717,0.7012
Moxi town (UAV-1m),Lombok,0.0951,0.3992,0.1536,0.0832,0.4738,0.8660
Moxitaidi (SAT),Lombok,0.0704,0.3692,0.1183,0.0628,0.4466,0.8322
Moxitaidi (UAV-0.6m),Lombok,0.0432,0.1384,0.0659,0.0341,0.4570,0.8804
Moxitaidi (UAV-1m),Lombok,0.0607,0.3021,0.1010,0.0532,0.4440,0.8362
palu,Lombok,0.4225,0.0985,0.1598,0.0868,0.5276,0.9684
Tiburon Peninsula (planet),Lombok,0.1208,0.1804,0.1447,0.0780,0.5063,0.9350
Tiburon Peninsula (Sentinel),Lombok,0.2230,0.0678,0.1040,0.0548,0.5096,0.9644
Wenchuan,Lombok,0.0835,0.4749,0.1420,0.0765,0.4495,0.8252
Hokkaido Iburi-Tobu,Longxi River (SAT),0.0235,0.0010,0.0019,0.0009,0.4490,0.8970
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0.4704,0.0845,0.1433,0.0772,0.4881,0.8999
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0.6415,0.2129,0.3197,0.1903,0.5493,0.9102
Lombok,Longxi River (SAT),0.0032,0.0001,0.0001,0.0001,0.4497,0.8994
Longxi River (UAV),Longxi River (SAT),0.1716,0.0124,0.0232,0.0117,0.4539,0.8962
Mengdong Township,Longxi River (SAT),0.0492,0.0029,0.0054,0.0027,0.4492,0.8957
Moxi town (UAV-0.2m),Longxi River (SAT),0.1145,0.9931,0.2053,0.1144,0.1346,0.2380
Moxi town (UAV-1m),Longxi River (SAT),0.3579,0.0645,0.1094,0.0578,0.4765,0.8958
Moxitaidi (SAT),Longxi River (SAT),0.1307,0.0088,0.0164,0.0083,0.4521,0.8960
Moxitaidi (UAV-0.6m),Longxi River (SAT),0.6543,0.2974,0.4090,0.2570,0.5846,0.9148
Moxitaidi (UAV-1m),Longxi River (SAT),0.3321,0.5463,0.4131,0.2603,0.5489,0.8462
palu,Longxi River (SAT),0.0067,0.0003,0.0005,0.0002,0.4487,0.8972
Tiburon Peninsula (planet),Longxi River (SAT),0.0005,0.0000,0.0001,0.0000,0.4477,0.8955
Tiburon Peninsula (Sentinel),Longxi River (SAT),0.0144,0.0007,0.0014,0.0007,0.4483,0.8959
Wenchuan,Longxi River (SAT),0.1597,0.0129,0.0239,0.0121,0.4537,0.8955
Hokkaido Iburi-Tobu,Longxi River (UAV),0.5884,0.5698,0.5790,0.4074,0.6278,0.8625
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),0.5502,0.6884,0.6116,0.4405,0.6383,0.8549
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),0.4260,0.7128,0.5333,0.3636,0.5644,0.7930
Lombok,Longxi River (UAV),0.6615,0.0945,0.1654,0.0902,0.4647,0.8417
Longxi River (SAT),Longxi River (UAV),0.4937,0.5100,0.5017,0.3349,0.5756,0.8319
Mengdong Township,Longxi River (UAV),0.5734,0.1055,0.1782,0.0978,0.4667,0.8385
Moxi town (UAV-0.2m),Longxi River (UAV),0.2092,0.9212,0.3409,0.2055,0.2539,0.4090
Moxi town (UAV-1m),Longxi River (UAV),0.6273,0.4703,0.5375,0.3676,0.6110,0.8657
Moxitaidi (SAT),Longxi River (UAV),0.6189,0.4883,0.5459,0.3754,0.6144,0.8652
Moxitaidi (UAV-0.6m),Longxi River (UAV),0.5437,0.5416,0.5426,0.3724,0.6030,0.8485
Moxitaidi (UAV-1m),Longxi River (UAV),0.5679,0.5510,0.5594,0.3883,0.6149,0.8559
palu,Longxi River (UAV),0.7813,0.1331,0.2275,0.1284,0.4875,0.8500
Tiburon Peninsula (planet),Longxi River (UAV),0.6581,0.1614,0.2592,0.1489,0.4958,0.8469
Tiburon Peninsula (Sentinel),Longxi River (UAV),0.7287,0.1553,0.2560,0.1468,0.4965,0.8502
Wenchuan,Longxi River (UAV),0.5980,0.4724,0.5278,0.3585,0.6032,0.8597
Hokkaido Iburi-Tobu,Mengdong Township,0.3675,0.3285,0.3469,0.2098,0.5417,0.8777
Jiuzhai valley (UAV-0.2m),Mengdong Township,0.2193,0.5333,0.3108,0.1840,0.4685,0.7661
Jiuzhai valley (UAV-0.5m),Mengdong Township,0.2940,0.8584,0.4380,0.2804,0.5212,0.7822
Lombok,Mengdong Township,0.2496,0.0927,0.1351,0.0725,0.4770,0.8827
Longxi River (SAT),Mengdong Township,0.3222,0.8626,0.4691,0.3064,0.5477,0.8069
Longxi River (UAV),Mengdong Township,0.3276,0.8286,0.4696,0.3068,0.5526,0.8149
Moxi town (UAV-0.2m),Mengdong Township,0.2736,0.7000,0.3935,0.2449,0.5078,0.7866
Moxi town (UAV-1m),Mengdong Township,0.1802,0.3556,0.2392,0.1359,0.4520,0.7763
Moxitaidi (SAT),Mengdong Township,0.3899,0.2635,0.3145,0.1866,0.5350,0.8864
Moxitaidi (UAV-0.6m),Mengdong Township,0.2867,0.8755,0.4320,0.2755,0.5131,0.7723
Moxitaidi (UAV-1m),Mengdong Township,0.1764,0.8702,0.2933,0.1719,0.3591,0.5853
palu,Mengdong Township,0.3912,0.0050,0.0098,0.0049,0.4529,0.9008
Tiburon Peninsula (planet),Mengdong Township,0.2585,0.4979,0.3403,0.2050,0.5021,0.8091
Tiburon Peninsula (Sentinel),Mengdong Township,0.1320,0.0356,0.0561,0.0288,0.4550,0.8815
Wenchuan,Mengdong Township,0.3744,0.4237,0.3975,0.2481,0.5577,0.8730
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),0.2695,0.2611,0.2652,0.1529,0.4575,0.7718
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),0.2469,0.6914,0.3638,0.2224,0.3971,0.6186
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-0.2m),0.2440,0.5387,0.3359,0.2018,0.4173,0.6639
Lombok,Moxi town (UAV-0.2m),0.1611,0.2468,0.1949,0.1080,0.3867,0.6784
Longxi River (SAT),Moxi town (UAV-0.2m),0.4400,0.3681,0.4009,0.2507,0.5332,0.8264
Longxi River (UAV),Moxi town (UAV-0.2m),0.2547,0.3839,0.3062,0.1808,0.4444,0.7256
Mengdong Township,Moxi town (UAV-0.2m),0.4525,0.0742,0.1275,0.0681,0.4530,0.8398
Moxi town (UAV-1m),Moxi town (UAV-0.2m),0.4682,0.3547,0.4036,0.2528,0.5388,0.8346
Moxitaidi (SAT),Moxi town (UAV-0.2m),0.5875,0.2941,0.3919,0.2437,0.5464,0.8561
Moxitaidi (UAV-0.6m),Moxi town (UAV-0.2m),0.6144,0.3509,0.4467,0.2876,0.5712,0.8629
Moxitaidi (UAV-1m),Moxi town (UAV-0.2m),0.5614,0.3234,0.4104,0.2582,0.5519,0.8534
palu,Moxi town (UAV-0.2m),0.2272,0.0297,0.0526,0.0270,0.4286,0.8310
Tiburon Peninsula (planet),Moxi town (UAV-0.2m),0.2207,0.6029,0.3232,0.1927,0.3762,0.6016
Tiburon Peninsula (Sentinel),Moxi town (UAV-0.2m),0.0912,0.0289,0.0439,0.0224,0.4114,0.8013
Wenchuan,Moxi town (UAV-0.2m),0.2466,0.4606,0.3213,0.1914,0.4302,0.6930
Hokkaido Iburi-Tobu,Moxi town (UAV-1m),0.1611,0.6402,0.2574,0.1477,0.4426,0.7489
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-1m),0.0798,0.9019,0.1466,0.0791,0.1595,0.2864
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-1m),0.1493,0.6865,0.2452,0.1397,0.4192,0.7127
Lombok,Moxi town (UAV-1m),0.1294,0.7321,0.2200,0.1236,0.3761,0.6471
Longxi River (SAT),Moxi town (UAV-1m),0.0005,0.0002,0.0003,0.0001,0.4516,0.9030
Longxi River (UAV),Moxi town (UAV-1m),0.1238,0.7795,0.2137,0.1196,0.3539,0.6101
Mengdong Township,Moxi town (UAV-1m),0.0025,0.0028,0.0026,0.0013,0.4282,0.8551
Moxi town (UAV-0.2m),Moxi town (UAV-1m),0.1399,0.2460,0.1783,0.0979,0.4706,0.8460
Moxitaidi (SAT),Moxi town (UAV-1m),0.0735,0.0797,0.0765,0.0398,0.4542,0.8693
Moxitaidi (UAV-0.6m),Moxi town (UAV-1m),0.0248,0.0215,0.0230,0.0116,0.4438,0.8761
Moxitaidi (UAV-1m),Moxi town (UAV-1m),0.1862,0.0271,0.0473,0.0242,0.4750,0.9258
palu,Moxi town (UAV-1m),0.1706,0.6343,0.2689,0.1554,0.4552,0.7656
Tiburon Peninsula (planet),Moxi town (UAV-1m),0.1694,0.6664,0.2701,0.1561,0.4499,0.7552
Tiburon Peninsula (Sentinel),Moxi town (UAV-1m),0.1187,0.4497,0.1878,0.1036,0.4154,0.7356
Wenchuan,Moxi town (UAV-1m),0.1482,0.6718,0.2429,0.1382,0.4200,0.7153
Hokkaido Iburi-Tobu,Moxitaidi (SAT),0.1917,0.5013,0.2774,0.1610,0.4936,0.8318
Jiuzhai valley (UAV-0.2m),Moxitaidi (SAT),0.1380,0.8642,0.2380,0.1351,0.3789,0.6436
Jiuzhai valley (UAV-0.5m),Moxitaidi (SAT),0.1536,0.8442,0.2599,0.1494,0.4110,0.6904
Lombok,Moxitaidi (SAT),0.0850,0.2492,0.1267,0.0677,0.4215,0.7789
Longxi River (SAT),Moxitaidi (SAT),0.2408,0.6196,0.3469,0.2098,0.5266,0.8497
Longxi River (UAV),Moxitaidi (SAT),0.1793,0.8310,0.2950,0.1730,0.4514,0.7442
Mengdong Township,Moxitaidi (SAT),0.2189,0.6838,0.3316,0.1988,0.5065,0.8225
Moxi town (UAV-0.2m),Moxitaidi (SAT),0.1016,0.9430,0.1834,0.1009,0.2625,0.4591
Moxi town (UAV-1m),Moxitaidi (SAT),0.2284,0.6777,0.3416,0.2060,0.5150,0.8318
Moxitaidi (UAV-0.6m),Moxitaidi (SAT),0.3674,0.5003,0.4237,0.2688,0.5891,0.9123
Moxitaidi (UAV-1m),Moxitaidi (SAT),0.3582,0.2091,0.2640,0.1521,0.5380,0.9249
palu,Moxitaidi (SAT),0.1637,0.0328,0.0546,0.0281,0.4774,0.9269
Tiburon Peninsula (planet),Moxitaidi (SAT),0.1902,0.5562,0.2835,0.1652,0.4887,0.8189
Tiburon Peninsula (Sentinel),Moxitaidi (SAT),0.1026,0.1233,0.1120,0.0593,0.4662,0.8741
Wenchuan,Moxitaidi (SAT),0.2025,0.6619,0.3102,0.1836,0.4928,0.8104
Hokkaido Iburi-Tobu,Moxitaidi (UAV-0.6m),0.2082,0.5789,0.3062,0.1808,0.4673,0.7664
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-0.6m),0.1609,0.7213,0.2632,0.1515,0.3836,0.6403
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-0.6m),0.2213,0.6148,0.3255,0.1944,0.4772,0.7731
Lombok,Moxitaidi (UAV-0.6m),0.0980,0.0733,0.0839,0.0438,0.4501,0.8575
Longxi River (SAT),Moxitaidi (UAV-0.6m),0.2069,0.3423,0.2579,0.1480,0.4836,0.8246
Longxi River (UAV),Moxitaidi (UAV-0.6m),0.1880,0.4345,0.2624,0.1510,0.4624,0.7826
Mengdong Township,Moxitaidi (UAV-0.6m),0.3099,0.2084,0.2492,0.1423,0.5142,0.8882
Moxi town (UAV-0.2m),Moxitaidi (UAV-0.6m),0.2214,0.6313,0.3278,0.1961,0.4759,0.7695
Moxi town (UAV-1m),Moxitaidi (UAV-0.6m),0.3576,0.3512,0.3544,0.2153,0.5489,0.8861
Moxitaidi (SAT),Moxitaidi (UAV-0.6m),0.2353,0.4717,0.3140,0.1862,0.4973,0.8165
Moxitaidi (UAV-1m),Moxitaidi (UAV-0.6m),0.3989,0.4804,0.4359,0.2787,0.5815,0.8893
palu,Moxitaidi (UAV-0.6m),0.1039,0.0268,0.0426,0.0218,0.4571,0.8928
Tiburon Peninsula (planet),Moxitaidi (UAV-0.6m),0.1645,0.2255,0.1902,0.1051,0.4653,0.8290
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-0.6m),0.1075,0.0575,0.0749,0.0389,0.4559,0.8736
Wenchuan,Moxitaidi (UAV-0.6m),0.2106,0.4809,0.2929,0.1716,0.4778,0.7932
Hokkaido Iburi-Tobu,Moxitaidi (UAV-1m),0.1603,0.4074,0.2300,0.1300,0.4582,0.7930
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-1m),0.1332,0.6402,0.2205,0.1239,0.3813,0.6563
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-1m),0.1537,0.7296,0.2540,0.1455,0.4005,0.6746
Lombok,Moxitaidi (UAV-1m),0.0478,0.0637,0.0546,0.0281,0.4299,0.8326
Longxi River (SAT),Moxitaidi (UAV-1m),0.1314,0.2168,0.1636,0.0891,0.4590,0.8317
Longxi River (UAV),Moxitaidi (UAV-1m),0.1611,0.5015,0.2438,0.1388,0.4467,0.7638
Mengdong Township,Moxitaidi (UAV-1m),0.1732,0.2129,0.1910,0.1056,0.4832,0.8631
Moxi town (UAV-0.2m),Moxitaidi (UAV-1m),0.1478,0.7272,0.2457,0.1400,0.3906,0.6610
Moxi town (UAV-1m),Moxitaidi (UAV-1m),0.2997,0.4270,0.3522,0.2138,0.5453,0.8807
Moxitaidi (SAT),Moxitaidi (UAV-1m),0.2397,0.4939,0.3228,0.1925,0.5145,0.8427
Moxitaidi (UAV-0.6m),Moxitaidi (UAV-1m),0.3769,0.2660,0.3119,0.1847,0.5469,0.9109
palu,Moxitaidi (UAV-1m),0.0608,0.0219,0.0322,0.0164,0.4581,0.9000
Tiburon Peninsula (planet),Moxitaidi (UAV-1m),0.1393,0.3370,0.1971,0.1093,0.4477,0.7916
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-1m),0.0402,0.0488,0.0441,0.0225,0.4306,0.8393
Wenchuan,Moxitaidi (UAV-1m),0.1629,0.4717,0.2422,0.1378,0.4527,0.7759
Hokkaido Iburi-Tobu,palu,0.0579,0.6426,0.1063,0.0561,0.4668,0.8783
Jiuzhai valley (UAV-0.2m),palu,0.0259,0.3041,0.0477,0.0244,0.4436,0.8632
Jiuzhai valley (UAV-0.5m),palu,0.0348,0.4573,0.0647,0.0334,0.4419,0.8511
Lombok,palu,0.1403,0.6718,0.2322,0.1313,0.5405,0.9500
Longxi River (SAT),palu,0.0240,0.3549,0.0450,0.0230,0.4263,0.8303
Longxi River (UAV),palu,0.0217,0.1951,0.0391,0.0199,0.4559,0.8920
Mengdong Township,palu,0.0148,0.1089,0.0261,0.0132,0.4608,0.9085
Moxi town (UAV-0.2m),palu,0.0180,0.2953,0.0339,0.0172,0.4134,0.8102
Moxi town (UAV-1m),palu,0.0405,0.2605,0.0701,0.0363,0.4792,0.9222
Moxitaidi (SAT),palu,0.0035,0.0134,0.0056,0.0028,0.4744,0.9460
Moxitaidi (UAV-0.6m),palu,0.0294,0.2246,0.0519,0.0267,0.4670,0.9076
Moxitaidi (UAV-1m),palu,0.0252,0.2660,0.0460,0.0235,0.4494,0.8757
Tiburon Peninsula (planet),palu,0.0229,0.1782,0.0407,0.0207,0.4629,0.9053
Tiburon Peninsula (Sentinel),palu,0.0242,0.0966,0.0387,0.0198,0.4828,0.9460
Wenchuan,palu,0.0442,0.4482,0.0805,0.0420,0.4630,0.8847
Hokkaido Iburi-Tobu,Tiburon Peninsula (planet),0.3854,0.5156,0.4411,0.2830,0.5950,0.9104
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (planet),0.1840,0.8985,0.3054,0.1802,0.4407,0.7196
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (planet),0.2215,0.8959,0.3552,0.2159,0.4890,0.7768
Lombok,Tiburon Peninsula (planet),0.6361,0.0476,0.0885,0.0463,0.4894,0.9328
Longxi River (SAT),Tiburon Peninsula (planet),0.0682,0.0099,0.0172,0.0087,0.4657,0.9228
Longxi River (UAV),Tiburon Peninsula (planet),0.2416,0.8611,0.3774,0.2326,0.5127,0.8050
Mengdong Township,Tiburon Peninsula (planet),0.1749,0.7984,0.2870,0.1675,0.4398,0.7278
Moxi town (UAV-0.2m),Tiburon Peninsula (planet),0.1556,0.7468,0.2576,0.1478,0.4182,0.7046
Moxi town (UAV-1m),Tiburon Peninsula (planet),0.3771,0.7521,0.5024,0.3354,0.6138,0.8978
Moxitaidi (SAT),Tiburon Peninsula (planet),0.3057,0.5918,0.4032,0.2525,0.5636,0.8798
Moxitaidi (UAV-0.6m),Tiburon Peninsula (planet),0.1274,0.8261,0.2207,0.1241,0.3499,0.5998
Moxitaidi (UAV-1m),Tiburon Peninsula (planet),0.0820,0.9932,0.1516,0.0820,0.1317,0.2371
palu,Tiburon Peninsula (planet),0.7823,0.0220,0.0427,0.0218,0.4771,0.9325
Tiburon Peninsula (Sentinel),Tiburon Peninsula (planet),0.6372,0.4747,0.5441,0.3737,0.6586,0.9454
Wenchuan,Tiburon Peninsula (planet),0.3439,0.7575,0.4730,0.3098,0.5938,0.8842
Hokkaido Iburi-Tobu,Tiburon Peninsula (Sentinel),0.1126,0.5698,0.1881,0.1038,0.4627,0.8252
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (Sentinel),0.0980,0.8698,0.1761,0.0966,0.3991,0.7108
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (Sentinel),0.0857,0.7308,0.1533,0.0830,0.3943,0.7131
Lombok,Tiburon Peninsula (Sentinel),0.1090,0.7908,0.1916,0.1059,0.4309,0.7628
Longxi River (SAT),Tiburon Peninsula (Sentinel),0.0931,0.4233,0.1526,0.0826,0.4565,0.8329
Longxi River (UAV),Tiburon Peninsula (Sentinel),0.0969,0.9084,0.1751,0.0959,0.3907,0.6957
Mengdong Township,Tiburon Peninsula (Sentinel),0.0612,0.0167,0.0263,0.0133,0.4846,0.9559
Moxi town (UAV-0.2m),Tiburon Peninsula (Sentinel),0.0998,0.7306,0.1756,0.0963,0.4230,0.7562
Moxi town (UAV-1m),Tiburon Peninsula (Sentinel),0.1152,0.6896,0.1974,0.1095,0.4526,0.8006
Moxitaidi (SAT),Tiburon Peninsula (Sentinel),0.0596,0.0606,0.0601,0.0310,0.4817,0.9326
Moxitaidi (UAV-0.6m),Tiburon Peninsula (Sentinel),0.0429,0.0479,0.0452,0.0231,0.4756,0.9282
Moxitaidi (UAV-1m),Tiburon Peninsula (Sentinel),0.0307,0.1170,0.0487,0.0249,0.4308,0.8374
palu,Tiburon Peninsula (Sentinel),0.4138,0.3229,0.3627,0.2216,0.5904,0.9597
Tiburon Peninsula (planet),Tiburon Peninsula (Sentinel),0.1180,0.7747,0.2047,0.1140,0.4470,0.7861
Wenchuan,Tiburon Peninsula (Sentinel),0.1285,0.7120,0.2176,0.1221,0.4677,0.8180
Hokkaido Iburi-Tobu,Wenchuan,0.1267,0.3928,0.1916,0.1060,0.4763,0.8494
Jiuzhai valley (UAV-0.2m),Wenchuan,0.1468,0.4407,0.2203,0.1238,0.4896,0.8582
Jiuzhai valley (UAV-0.5m),Wenchuan,0.3243,0.7297,0.4490,0.2895,0.6027,0.9186
Lombok,Wenchuan,0.1326,0.3883,0.1976,0.1097,0.4819,0.8568
Longxi River (SAT),Wenchuan,0.3345,0.7023,0.4531,0.2929,0.6067,0.9230
Longxi River (UAV),Wenchuan,0.4868,0.4453,0.4651,0.3031,0.6278,0.9535
Mengdong Township,Wenchuan,0.7444,0.1089,0.1900,0.1050,0.5313,0.9578
Moxi town (UAV-0.2m),Wenchuan,0.0828,0.5220,0.1429,0.0769,0.3927,0.7154
Moxi town (UAV-1m),Wenchuan,0.3745,0.6514,0.4756,0.3120,0.6223,0.9347
Moxitaidi (SAT),Wenchuan,0.4350,0.0934,0.1538,0.0833,0.5182,0.9533
Moxitaidi (UAV-0.6m),Wenchuan,0.3967,0.6125,0.4815,0.3171,0.6277,0.9401
Moxitaidi (UAV-1m),Wenchuan,0.2927,0.6666,0.4067,0.2553,0.5821,0.9116
palu,Wenchuan,0.5406,0.1085,0.1808,0.0994,0.5272,0.9553
Tiburon Peninsula (planet),Wenchuan,0.5492,0.3891,0.4555,0.2949,0.6259,0.9577
Tiburon Peninsula (Sentinel),Wenchuan,0.5182,0.5230,0.5206,0.3519,0.6535,0.9562
