source_region,target_region,image_idx,wav_hf_ratio,fda_hf_ratio,wav_edge_sim,fda_edge_sim,wav_LH_corr,wav_HL_corr,wav_HH_corr,fda_LH_corr,fda_HL_corr,fda_HH_corr
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),3,1.000000,4.426277,0.976314,0.685787,1.000000,1.000000,1.000000,0.580842,0.609116,0.480122
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),4,1.000000,3.417105,0.968998,0.724812,1.000000,1.000000,1.000000,0.594845,0.632458,0.485083
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),0,0.999987,0.964822,0.968756,0.884462,1.000000,1.000000,1.000000,0.957882,0.954648,0.986335
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),1,1.000000,1.135794,0.982365,0.801735,1.000000,1.000000,1.000000,0.949304,0.936033,0.989867
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),2,1.000000,1.145012,0.975449,0.861891,1.000000,1.000000,1.000000,0.954608,0.938965,0.994524
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),3,1.000000,1.127905,0.976432,0.836480,1.000000,1.000000,1.000000,0.958135,0.940073,0.993085
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),4,1.000000,1.170097,0.977596,0.842222,1.000000,1.000000,1.000000,0.950429,0.934053,0.994986
Mengdong Township,Jiuzhai valley (UAV-0.5m),0,0.999676,0.630328,0.966903,0.848338,0.999994,0.999997,0.999962,0.879587,0.901793,0.890043
Mengdong Township,Jiuzhai valley (UAV-0.5m),1,0.999983,0.697066,0.968920,0.867959,1.000000,1.000000,0.999999,0.882971,0.911710,0.929505
Mengdong Township,Jiuzhai valley (UAV-0.5m),2,0.999899,0.662445,0.964616,0.861002,0.999998,1.000000,0.999990,0.881662,0.912803,0.925804
Mengdong Township,Jiuzhai valley (UAV-0.5m),3,0.999731,0.693160,0.972886,0.861689,0.999995,0.999998,0.999975,0.875206,0.900812,0.863078
Mengdong Township,Jiuzhai valley (UAV-0.5m),4,0.999987,0.746681,0.977348,0.861805,1.000000,1.000000,0.999999,0.875849,0.915607,0.904465
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0,0.999838,0.899943,0.967996,0.928371,0.999997,0.999997,0.999995,0.974799,0.965530,0.994888
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),1,0.999903,0.949899,0.946578,0.933452,0.999999,0.999999,0.999999,0.983687,0.982720,0.994504
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),2,1.000000,0.883101,0.971223,0.821235,1.000000,1.000000,1.000000,0.964295,0.959124,0.970839
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),3,0.999969,0.975850,0.957171,0.947656,1.000000,1.000000,1.000000,0.986648,0.984858,0.997922
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.074821,0.954510,0.939918,1.000000,1.000000,1.000000,0.959882,0.960437,0.992607
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.999588,0.974352,0.949233,0.943354,0.999992,0.999991,0.999990,0.985663,0.985324,0.995728
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.988516,0.862387,0.977780,0.900528,0.999717,0.999709,0.999600,0.952925,0.947311,0.990013
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),2,0.995210,0.963050,0.971162,0.912682,0.999882,0.999877,0.999841,0.978368,0.960335,0.996215
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.998045,0.923347,0.960154,0.925162,0.999949,0.999951,0.999941,0.985175,0.974674,0.995731
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),4,0.989048,0.919208,0.976542,0.899978,0.999714,0.999651,0.999656,0.975017,0.949434,0.993110
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),0,0.999973,0.809029,0.969104,0.883961,1.000000,1.000000,0.999999,0.936736,0.926839,0.978053
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),1,0.999961,0.746330,0.960784,0.852762,1.000000,1.000000,0.999999,0.921459,0.928253,0.977382
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),2,1.000000,1.004676,0.976950,0.930353,1.000000,1.000000,1.000000,0.944176,0.945009,0.982191
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),3,0.999943,0.793570,0.959951,0.900040,0.999999,0.999999,0.999997,0.938241,0.948365,0.979068
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),4,0.999629,0.856819,0.981606,0.830688,0.999994,0.999995,0.999983,0.914025,0.920937,0.938752
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),0,1.000000,1.330137,0.953369,0.886193,1.000000,1.000000,1.000000,0.904163,0.921023,0.967263
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),1,1.000000,0.941797,0.971038,0.911882,1.000000,1.000000,1.000000,0.939071,0.937148,0.981756
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),2,0.979553,1.028019,0.970715,0.925562,0.999208,0.999385,0.998418,0.941715,0.949595,0.992711
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),3,0.916266,1.031615,0.976470,0.851135,0.997209,0.997665,0.995993,0.879089,0.877299,0.985604
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.146726,0.975278,0.883807,1.000000,1.000000,1.000000,0.916431,0.926406,0.974431
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.978711,0.793867,0.983429,0.893549,0.999528,0.999357,0.999130,0.916242,0.913101,0.976656
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.948928,0.873444,0.980809,0.881674,0.998564,0.998571,0.997515,0.918059,0.899803,0.983144
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),2,1.000000,1.013602,0.971387,0.896292,1.000000,1.000000,1.000000,0.951546,0.949624,0.983639
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.999979,0.793914,0.975561,0.907232,1.000000,1.000000,0.999999,0.941518,0.946054,0.988302
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.905325,0.964869,0.912108,1.000000,1.000000,1.000000,0.956681,0.945601,0.989133
palu,Jiuzhai valley (UAV-0.5m),0,0.999844,0.912919,0.966442,0.920608,0.999997,0.999997,0.999990,0.959606,0.971209,0.984363
palu,Jiuzhai valley (UAV-0.5m),1,1.000000,0.924262,0.974153,0.865048,1.000000,1.000000,1.000000,0.921020,0.933359,0.954755
palu,Jiuzhai valley (UAV-0.5m),2,0.999891,0.918086,0.943291,0.907908,0.999999,0.999998,0.999995,0.971836,0.966534,0.988058
palu,Jiuzhai valley (UAV-0.5m),3,0.999972,0.919635,0.946605,0.907961,1.000000,1.000000,0.999999,0.971763,0.968781,0.990046
palu,Jiuzhai valley (UAV-0.5m),4,0.999970,0.899224,0.955384,0.922444,1.000000,1.000000,0.999999,0.966276,0.964696,0.982801
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),0,1.000000,0.770340,0.969819,0.858945,1.000000,1.000000,1.000000,0.833366,0.838393,0.894829
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),1,0.999996,1.057919,0.988166,0.826075,1.000000,1.000000,1.000000,0.647373,0.851595,0.916781
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),2,1.000000,0.817657,0.980363,0.866880,1.000000,1.000000,1.000000,0.751615,0.833817,0.905150
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),3,1.000000,0.614162,0.973503,0.833506,1.000000,1.000000,1.000000,0.843967,0.828221,0.953347
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),4,1.000000,0.922183,0.974792,0.854920,1.000000,1.000000,1.000000,0.802589,0.802633,0.889041
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),0,0.999934,0.835916,0.960492,0.906296,0.999999,1.000000,0.999997,0.932925,0.962740,0.976725
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),1,0.999650,0.753031,0.971529,0.898181,0.999992,0.999996,0.999974,0.917860,0.943949,0.973489
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),2,0.999860,0.787283,0.970553,0.911373,0.999997,0.999999,0.999990,0.931007,0.951661,0.981634
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),3,0.999819,0.886874,0.965188,0.924664,0.999999,0.999999,0.999995,0.941946,0.965183,0.984331
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),4,0.999960,0.831707,0.963970,0.908257,1.000000,1.000000,0.999998,0.929256,0.955213,0.979768
Wenchuan,Jiuzhai valley (UAV-0.5m),0,1.000000,0.876458,0.967639,0.894929,1.000000,1.000000,1.000000,0.857268,0.883718,0.867333
Wenchuan,Jiuzhai valley (UAV-0.5m),1,1.000000,2.090586,0.919147,0.780761,1.000000,1.000000,1.000000,0.725622,0.782079,0.635055
Wenchuan,Jiuzhai valley (UAV-0.5m),2,1.000000,1.920836,0.945006,0.860425,1.000000,1.000000,1.000000,0.819788,0.818492,0.732758
Wenchuan,Jiuzhai valley (UAV-0.5m),3,1.000000,1.071116,0.944877,0.811949,1.000000,1.000000,1.000000,0.854251,0.859148,0.850863
Wenchuan,Jiuzhai valley (UAV-0.5m),4,1.000000,0.821672,0.964944,0.906968,1.000000,1.000000,1.000000,0.906922,0.899497,0.912355
Hokkaido Iburi-Tobu,Lombok,0,0.999996,0.895568,0.950493,0.905434,1.000000,1.000000,1.000000,0.970285,0.966976,0.990511
Hokkaido Iburi-Tobu,Lombok,1,0.999147,0.795272,0.984875,0.917088,0.999990,0.999982,0.999959,0.939163,0.917539,0.943997
Hokkaido Iburi-Tobu,Lombok,2,0.999160,0.745234,0.966839,0.854524,0.999992,0.999990,0.999969,0.924814,0.929048,0.974536
Hokkaido Iburi-Tobu,Lombok,3,0.999994,0.882790,0.952289,0.906968,1.000000,1.000000,1.000000,0.967761,0.965146,0.992239
Hokkaido Iburi-Tobu,Lombok,4,0.999945,0.888221,0.954166,0.910404,1.000000,0.999999,0.999999,0.970686,0.971066,0.991543
Jiuzhai valley (UAV-0.2m),Lombok,0,1.000000,0.794212,0.952199,0.871732,1.000000,1.000000,1.000000,0.933675,0.939970,0.988531
Jiuzhai valley (UAV-0.2m),Lombok,1,1.000000,0.902333,0.972871,0.903654,1.000000,1.000000,1.000000,0.904235,0.913855,0.982772
Jiuzhai valley (UAV-0.2m),Lombok,2,1.000000,0.684555,0.975022,0.902736,1.000000,1.000000,1.000000,0.908766,0.900310,0.975389
Jiuzhai valley (UAV-0.2m),Lombok,3,1.000000,1.035647,0.908064,0.793854,1.000000,1.000000,1.000000,0.891343,0.889115,0.963937
Jiuzhai valley (UAV-0.2m),Lombok,4,1.000000,0.887408,0.922927,0.813269,1.000000,1.000000,1.000000,0.909780,0.906305,0.966248
Jiuzhai valley (UAV-0.5m),Lombok,0,0.999880,0.898711,0.940686,0.858993,0.999997,0.999998,0.999994,0.954331,0.955446,0.994281
Jiuzhai valley (UAV-0.5m),Lombok,1,1.000000,0.902973,0.914449,0.810515,1.000000,1.000000,1.000000,0.933313,0.929231,0.983295
Jiuzhai valley (UAV-0.5m),Lombok,2,1.000000,0.845545,0.938792,0.854949,1.000000,1.000000,1.000000,0.932818,0.924395,0.991188
Jiuzhai valley (UAV-0.5m),Lombok,3,1.000000,0.842079,0.945736,0.878944,1.000000,1.000000,1.000000,0.935979,0.925942,0.990785
Jiuzhai valley (UAV-0.5m),Lombok,4,1.000000,1.124105,0.975914,0.927475,1.000000,1.000000,1.000000,0.889431,0.909134,0.986054
Longxi River (SAT),Lombok,0,1.000000,3.955897,0.965314,0.839991,1.000000,1.000000,1.000000,0.582529,0.612505,0.509871
Longxi River (SAT),Lombok,1,1.000000,5.413245,0.977847,0.843849,1.000000,1.000000,1.000000,0.546055,0.605016,0.496433
Longxi River (SAT),Lombok,2,1.000000,3.156476,0.964334,0.844581,1.000000,1.000000,1.000000,0.564426,0.610363,0.535797
Longxi River (SAT),Lombok,3,1.000000,3.347375,0.969344,0.815250,1.000000,1.000000,1.000000,0.565211,0.606108,0.511871
Longxi River (SAT),Lombok,4,1.000000,2.596120,0.959122,0.816455,1.000000,1.000000,1.000000,0.574485,0.619343,0.536211
Longxi River (UAV),Lombok,0,1.000000,0.926995,0.963817,0.923829,1.000000,1.000000,1.000000,0.964316,0.963452,0.995704
Longxi River (UAV),Lombok,1,1.000000,1.049466,0.981091,0.898683,1.000000,1.000000,1.000000,0.964808,0.958145,0.996455
Longxi River (UAV),Lombok,2,1.000000,1.054778,0.972509,0.929461,1.000000,1.000000,1.000000,0.966760,0.960588,0.997290
Longxi River (UAV),Lombok,3,1.000000,1.046407,0.973534,0.914011,1.000000,1.000000,1.000000,0.969722,0.961815,0.997659
Longxi River (UAV),Lombok,4,1.000000,1.071973,0.975488,0.923479,1.000000,1.000000,1.000000,0.966742,0.957658,0.997526
Mengdong Township,Lombok,0,0.999991,0.651626,0.963496,0.859617,1.000000,1.000000,1.000000,0.880138,0.910976,0.939826
Mengdong Township,Lombok,1,1.000000,0.666901,0.965791,0.867972,1.000000,1.000000,1.000000,0.875593,0.907297,0.951474
Mengdong Township,Lombok,2,1.000000,0.652245,0.961436,0.848678,1.000000,1.000000,1.000000,0.869903,0.905008,0.946716
Mengdong Township,Lombok,3,0.999999,0.745931,0.970322,0.910146,1.000000,1.000000,1.000000,0.903668,0.936050,0.941384
Mengdong Township,Lombok,4,1.000000,0.718251,0.974436,0.898472,1.000000,1.000000,1.000000,0.883761,0.924401,0.953654
Moxi town (UAV-0.2m),Lombok,0,0.999960,0.902248,0.966367,0.914430,1.000000,1.000000,0.999999,0.971665,0.960476,0.997826
Moxi town (UAV-0.2m),Lombok,1,0.999992,0.953845,0.941620,0.928869,1.000000,1.000000,1.000000,0.984968,0.984887,0.998111
Moxi town (UAV-0.2m),Lombok,2,1.000000,0.917414,0.971388,0.868580,1.000000,1.000000,1.000000,0.973878,0.970830,0.984920
Moxi town (UAV-0.2m),Lombok,3,1.000000,0.964399,0.954027,0.938955,1.000000,1.000000,1.000000,0.986256,0.984671,0.999136
Moxi town (UAV-0.2m),Lombok,4,1.000000,1.004764,0.944593,0.938167,1.000000,1.000000,1.000000,0.971630,0.972276,0.997365
Moxi town (UAV-1m),Lombok,0,0.999871,0.970422,0.943583,0.918627,0.999998,0.999999,0.999998,0.987859,0.988421,0.997885
Moxi town (UAV-1m),Lombok,1,0.992834,0.891079,0.976665,0.898336,0.999839,0.999867,0.999774,0.952930,0.945114,0.996774
Moxi town (UAV-1m),Lombok,2,0.996913,0.954998,0.967407,0.907257,0.999939,0.999939,0.999918,0.980064,0.960011,0.998643
Moxi town (UAV-1m),Lombok,3,0.998692,0.942716,0.958700,0.909025,0.999972,0.999975,0.999968,0.986311,0.972523,0.998641
Moxi town (UAV-1m),Lombok,4,0.992247,0.934642,0.974662,0.902827,0.999828,0.999838,0.999793,0.977790,0.948645,0.997836
Moxitaidi (SAT),Lombok,0,1.000000,0.794937,0.966085,0.890848,1.000000,1.000000,1.000000,0.934919,0.922891,0.989975
Moxitaidi (SAT),Lombok,1,1.000000,0.760506,0.957683,0.840445,1.000000,1.000000,1.000000,0.919031,0.924563,0.988391
Moxitaidi (SAT),Lombok,2,1.000000,0.946766,0.973533,0.950318,1.000000,1.000000,1.000000,0.958159,0.958091,0.994356
Moxitaidi (SAT),Lombok,3,1.000000,0.779826,0.955034,0.873512,1.000000,1.000000,1.000000,0.931632,0.944283,0.989182
Moxitaidi (SAT),Lombok,4,0.999991,0.857192,0.979014,0.904774,1.000000,1.000000,1.000000,0.943968,0.949842,0.977388
Moxitaidi (UAV-0.6m),Lombok,0,1.000000,1.117460,0.938073,0.914843,1.000000,1.000000,1.000000,0.923793,0.940682,0.982475
Moxitaidi (UAV-0.6m),Lombok,1,1.000000,0.832033,0.965378,0.919743,1.000000,1.000000,1.000000,0.937159,0.935016,0.987339
Moxitaidi (UAV-0.6m),Lombok,2,0.979420,0.956241,0.965660,0.915473,0.999513,0.999563,0.998929,0.942107,0.955381,0.994568
Moxitaidi (UAV-0.6m),Lombok,3,0.919122,0.953487,0.968415,0.844149,0.998036,0.998445,0.997471,0.890066,0.886677,0.989476
Moxitaidi (UAV-0.6m),Lombok,4,1.000000,0.967955,0.970149,0.927868,1.000000,1.000000,1.000000,0.921422,0.934784,0.984252
Moxitaidi (UAV-1m),Lombok,0,0.970378,0.816527,0.980982,0.895685,0.999559,0.999510,0.999261,0.908979,0.909675,0.989410
Moxitaidi (UAV-1m),Lombok,1,0.949727,0.866388,0.976750,0.878065,0.998909,0.999091,0.998251,0.920481,0.895493,0.991401
Moxitaidi (UAV-1m),Lombok,2,1.000000,0.929807,0.967430,0.933317,1.000000,1.000000,1.000000,0.957289,0.958644,0.992247
Moxitaidi (UAV-1m),Lombok,3,1.000000,0.774229,0.973849,0.900185,1.000000,1.000000,1.000000,0.929769,0.936481,0.990705
Moxitaidi (UAV-1m),Lombok,4,1.000000,0.859474,0.958171,0.902924,1.000000,1.000000,1.000000,0.953921,0.940971,0.993256
palu,Lombok,0,0.999933,0.910910,0.963241,0.930076,0.999999,0.999999,0.999996,0.963137,0.975943,0.995505
palu,Lombok,1,1.000000,0.950257,0.971742,0.901082,1.000000,1.000000,1.000000,0.935751,0.953617,0.989781
palu,Lombok,2,0.999962,0.901604,0.936662,0.885135,1.000000,1.000000,0.999998,0.972472,0.970773,0.993662
palu,Lombok,3,1.000000,0.901551,0.940809,0.885587,1.000000,1.000000,1.000000,0.971491,0.971148,0.993515
palu,Lombok,4,1.000000,0.890989,0.949859,0.916517,1.000000,1.000000,1.000000,0.969615,0.970124,0.992939
Tiburon Peninsula (planet),Lombok,0,1.000000,0.648544,0.957543,0.830805,1.000000,1.000000,1.000000,0.822341,0.837710,0.944564
Tiburon Peninsula (planet),Lombok,1,1.000000,0.930447,0.982203,0.825179,1.000000,1.000000,1.000000,0.573520,0.830714,0.943442
Tiburon Peninsula (planet),Lombok,2,1.000000,0.651030,0.973107,0.847745,1.000000,1.000000,1.000000,0.703422,0.807576,0.931402
Tiburon Peninsula (planet),Lombok,3,1.000000,0.500152,0.962138,0.753998,1.000000,1.000000,1.000000,0.807897,0.792519,0.956016
Tiburon Peninsula (planet),Lombok,4,1.000000,0.741216,0.964683,0.840638,1.000000,1.000000,1.000000,0.783093,0.786360,0.934712
Tiburon Peninsula (Sentinel),Lombok,0,1.000000,0.832857,0.956463,0.895957,1.000000,1.000000,1.000000,0.926322,0.968562,0.992079
Tiburon Peninsula (Sentinel),Lombok,1,0.999948,0.755033,0.968900,0.883619,1.000000,1.000000,0.999998,0.907088,0.937733,0.987536
Tiburon Peninsula (Sentinel),Lombok,2,0.999968,0.765849,0.967416,0.898226,1.000000,1.000000,0.999998,0.917757,0.943373,0.989492
Tiburon Peninsula (Sentinel),Lombok,3,0.999999,0.855319,0.960081,0.916014,1.000000,1.000000,1.000000,0.937974,0.966150,0.992789
Tiburon Peninsula (Sentinel),Lombok,4,0.999994,0.789209,0.958322,0.894494,1.000000,1.000000,1.000000,0.918449,0.951233,0.988366
Wenchuan,Lombok,0,1.000000,0.677407,0.955303,0.859635,1.000000,1.000000,1.000000,0.824276,0.857354,0.850275
Wenchuan,Lombok,1,1.000000,1.483752,0.884369,0.711065,1.000000,1.000000,1.000000,0.687157,0.750082,0.618140
Wenchuan,Lombok,2,1.000000,1.382120,0.921665,0.842605,1.000000,1.000000,1.000000,0.788153,0.801669,0.717636
Wenchuan,Lombok,3,1.000000,0.830580,0.923012,0.752459,1.000000,1.000000,1.000000,0.841122,0.859484,0.856003
Wenchuan,Lombok,4,1.000000,0.664243,0.952587,0.871856,1.000000,1.000000,1.000000,0.888081,0.885397,0.900455
Hokkaido Iburi-Tobu,Longxi River (SAT),0,0.999928,0.864031,0.953034,0.805664,1.000000,0.999999,0.999999,0.940950,0.933396,0.987547
Hokkaido Iburi-Tobu,Longxi River (SAT),1,0.998456,0.801830,0.985546,0.868352,0.999980,0.999963,0.999917,0.927086,0.900663,0.972584
Hokkaido Iburi-Tobu,Longxi River (SAT),2,0.997460,0.725463,0.967905,0.754634,0.999973,0.999964,0.999891,0.881398,0.879446,0.969940
Hokkaido Iburi-Tobu,Longxi River (SAT),3,0.999891,0.845748,0.954870,0.799680,0.999999,0.999999,0.999998,0.934749,0.920976,0.987484
Hokkaido Iburi-Tobu,Longxi River (SAT),4,0.999804,0.859791,0.956080,0.808841,0.999998,0.999997,0.999994,0.942046,0.937416,0.988845
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0,1.000000,0.655356,0.959835,0.778501,1.000000,1.000000,1.000000,0.847019,0.867027,0.965855
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),1,1.000000,0.687073,0.978507,0.822599,1.000000,1.000000,1.000000,0.789815,0.825612,0.956531
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),2,1.000000,0.601229,0.977341,0.802465,1.000000,1.000000,1.000000,0.794874,0.808871,0.936070
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),3,1.000000,0.583855,0.928398,0.729317,1.000000,1.000000,1.000000,0.839772,0.861181,0.949180
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),4,1.000000,0.564371,0.939079,0.724835,1.000000,1.000000,1.000000,0.834382,0.846817,0.947616
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0,0.999802,0.871039,0.946800,0.751594,0.999996,0.999996,0.999990,0.896300,0.904377,0.986794
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),1,1.000000,0.790543,0.930791,0.715793,1.000000,1.000000,1.000000,0.861114,0.857420,0.977128
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),2,1.000000,0.783981,0.947749,0.729805,1.000000,1.000000,1.000000,0.844779,0.841810,0.977710
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),3,1.000000,0.777877,0.953612,0.760462,1.000000,1.000000,1.000000,0.853749,0.840158,0.975171
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),4,1.000000,0.905861,0.980659,0.876326,1.000000,1.000000,1.000000,0.799373,0.839573,0.981007
Lombok,Longxi River (SAT),0,1.000000,0.815393,0.945813,0.827451,1.000000,1.000000,1.000000,0.917320,0.919430,0.983118
Lombok,Longxi River (SAT),1,1.000000,0.845522,0.958562,0.833952,1.000000,1.000000,1.000000,0.922647,0.932363,0.987043
Lombok,Longxi River (SAT),2,0.999680,0.819914,0.969801,0.850003,0.999997,0.999998,0.999991,0.925896,0.919808,0.985689
Lombok,Longxi River (SAT),3,1.000000,0.890085,0.984865,0.837597,1.000000,1.000000,1.000000,0.933851,0.870883,0.982744
Lombok,Longxi River (SAT),4,0.999631,0.867079,0.960367,0.821013,0.999996,0.999996,0.999990,0.944844,0.948629,0.988959
Longxi River (UAV),Longxi River (SAT),0,0.999996,0.825403,0.968390,0.842236,1.000000,1.000000,1.000000,0.915270,0.918021,0.992980
Longxi River (UAV),Longxi River (SAT),1,1.000000,0.867927,0.983099,0.874502,1.000000,1.000000,1.000000,0.929088,0.933752,0.994521
Longxi River (UAV),Longxi River (SAT),2,1.000000,0.890568,0.975773,0.887103,1.000000,1.000000,1.000000,0.933866,0.938985,0.995273
Longxi River (UAV),Longxi River (SAT),3,1.000000,0.884565,0.976829,0.879454,1.000000,1.000000,1.000000,0.934161,0.939730,0.995185
Longxi River (UAV),Longxi River (SAT),4,1.000000,0.889138,0.978371,0.874987,1.000000,1.000000,1.000000,0.926064,0.934879,0.994489
Mengdong Township,Longxi River (SAT),0,0.999971,0.591542,0.966368,0.753441,1.000000,1.000000,0.999998,0.765178,0.847692,0.910283
Mengdong Township,Longxi River (SAT),1,1.000000,0.569831,0.968778,0.744918,1.000000,1.000000,1.000000,0.733818,0.826268,0.901430
Mengdong Township,Longxi River (SAT),2,0.999987,0.581962,0.964185,0.738343,1.000000,1.000000,1.000000,0.724705,0.837479,0.894730
Mengdong Township,Longxi River (SAT),3,0.999985,0.677445,0.972724,0.829331,1.000000,1.000000,1.000000,0.801178,0.887317,0.920070
Mengdong Township,Longxi River (SAT),4,1.000000,0.587461,0.977278,0.806581,1.000000,1.000000,1.000000,0.743118,0.847009,0.904715
Moxi town (UAV-0.2m),Longxi River (SAT),0,0.999917,0.873158,0.967975,0.827960,0.999999,0.999999,0.999998,0.943194,0.928573,0.995202
Moxi town (UAV-0.2m),Longxi River (SAT),1,0.999973,0.932166,0.945866,0.831264,1.000000,1.000000,1.000000,0.964810,0.964548,0.997131
Moxi town (UAV-0.2m),Longxi River (SAT),2,1.000000,0.905277,0.971780,0.814979,1.000000,1.000000,1.000000,0.956694,0.953442,0.992658
Moxi town (UAV-0.2m),Longxi River (SAT),3,0.999994,0.932547,0.957093,0.852054,1.000000,1.000000,1.000000,0.963253,0.960690,0.997179
Moxi town (UAV-0.2m),Longxi River (SAT),4,1.000000,0.866516,0.953294,0.854292,1.000000,1.000000,1.000000,0.928522,0.935880,0.992719
Moxi town (UAV-1m),Longxi River (SAT),0,0.999761,0.947493,0.948490,0.853955,0.999996,0.999996,0.999995,0.970657,0.973750,0.997966
Moxi town (UAV-1m),Longxi River (SAT),1,0.990619,0.858189,0.977652,0.813659,0.999767,0.999795,0.999675,0.914757,0.910377,0.993219
Moxi town (UAV-1m),Longxi River (SAT),2,0.996131,0.913426,0.970678,0.830052,0.999910,0.999911,0.999879,0.953839,0.933585,0.996625
Moxi town (UAV-1m),Longxi River (SAT),3,0.998409,0.926504,0.960113,0.815571,0.999959,0.999962,0.999953,0.968401,0.949365,0.997059
Moxi town (UAV-1m),Longxi River (SAT),4,0.990363,0.897831,0.976356,0.821137,0.999755,0.999732,0.999706,0.947619,0.918985,0.995098
Moxitaidi (SAT),Longxi River (SAT),0,0.999986,0.719717,0.969039,0.765979,1.000000,1.000000,1.000000,0.869303,0.842066,0.974511
Moxitaidi (SAT),Longxi River (SAT),1,0.999994,0.726038,0.960351,0.699645,1.000000,1.000000,1.000000,0.853850,0.866857,0.978873
Moxitaidi (SAT),Longxi River (SAT),2,1.000000,0.796438,0.976950,0.876069,1.000000,1.000000,1.000000,0.898377,0.903916,0.985750
Moxitaidi (SAT),Longxi River (SAT),3,0.999994,0.715524,0.959289,0.749492,1.000000,1.000000,1.000000,0.861731,0.882614,0.974637
Moxitaidi (SAT),Longxi River (SAT),4,0.999896,0.752021,0.981619,0.851047,0.999999,0.999999,0.999997,0.879812,0.897769,0.975181
Moxitaidi (UAV-0.6m),Longxi River (SAT),0,1.000000,0.695947,0.951182,0.830013,1.000000,1.000000,1.000000,0.846277,0.881796,0.966050
Moxitaidi (UAV-0.6m),Longxi River (SAT),1,1.000000,0.635539,0.970566,0.816571,1.000000,1.000000,1.000000,0.838218,0.832813,0.959762
Moxitaidi (UAV-0.6m),Longxi River (SAT),2,0.979525,0.835376,0.970570,0.806236,0.999344,0.999462,0.998637,0.850494,0.884895,0.983170
Moxitaidi (UAV-0.6m),Longxi River (SAT),3,0.917006,0.773591,0.975079,0.760112,0.997452,0.997903,0.996424,0.806699,0.817890,0.980939
Moxitaidi (UAV-0.6m),Longxi River (SAT),4,1.000000,0.661668,0.975032,0.844494,1.000000,1.000000,1.000000,0.791791,0.857157,0.956623
Moxitaidi (UAV-1m),Longxi River (SAT),0,0.976000,0.755655,0.983142,0.805407,0.999555,0.999424,0.999201,0.830190,0.838796,0.979027
