source_region,target_region,precision,recall,f1,iou,miou,oa
palu,Moxitaidi (SAT),0.2556,0.4771,0.3329,0.1997,0.5363,0.8768
Tiburon Peninsula (planet),Moxitaidi (SAT),0.2250,0.7222,0.3431,0.2071,0.5101,0.8219
Tiburon Peninsula (Sentinel),Moxitaidi (SAT),0.2409,0.5876,0.3417,0.2061,0.5273,0.8542
Wenchuan,Moxitaidi (SAT),0.1775,0.8340,0.2927,0.1714,0.4485,0.7404
Hokkaido Iburi-Tobu,Moxitaidi (UAV-0.6m),0.2885,0.7136,0.4109,0.2586,0.5320,0.8178
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-0.6m),0.2150,0.8162,0.3403,0.2051,0.4506,0.7183
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-0.6m),0.2424,0.5735,0.3408,0.2054,0.4986,0.8024
Lombok,Moxitaidi (UAV-0.6m),0.1915,0.2843,0.2288,0.1292,0.4771,0.8294
Longxi River (SAT),Moxitaidi (UAV-0.6m),0.3662,0.4494,0.4035,0.2528,0.5648,0.8817
Longxi River (UAV),Moxitaidi (UAV-0.6m),0.1966,0.5205,0.2854,0.1664,0.4615,0.7678
Mengdong Township,Moxitaidi (UAV-0.6m),0.3393,0.5902,0.4309,0.2746,0.5640,0.8612
Moxi town (UAV-0.2m),Moxitaidi (UAV-0.6m),0.3596,0.5709,0.4413,0.2831,0.5737,0.8713
Moxi town (UAV-1m),Moxitaidi (UAV-0.6m),0.3353,0.5715,0.4226,0.2679,0.5607,0.8610
Moxitaidi (SAT),Moxitaidi (UAV-0.6m),0.2856,0.6988,0.4054,0.2543,0.5298,0.8175
Moxitaidi (UAV-1m),Moxitaidi (UAV-0.6m),0.4092,0.6444,0.5006,0.3339,0.6062,0.8855
palu,Moxitaidi (UAV-0.6m),0.2635,0.1196,0.1646,0.0897,0.4902,0.8918
Tiburon Peninsula (planet),Moxitaidi (UAV-0.6m),0.1332,0.1032,0.1163,0.0617,0.4604,0.8604
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-0.6m),0.2142,0.2805,0.2429,0.1382,0.4893,0.8443
Wenchuan,Moxitaidi (UAV-0.6m),0.2306,0.4186,0.2974,0.1747,0.4959,0.8239
Hokkaido Iburi-Tobu,Moxitaidi (UAV-1m),0.1615,0.7263,0.2642,0.1522,0.4136,0.6929
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-1m),0.1595,0.7701,0.2642,0.1522,0.4032,0.6744
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-1m),0.1702,0.7379,0.2767,0.1605,0.4251,0.7070
Lombok,Moxitaidi (UAV-1m),0.1330,0.3556,0.1936,0.1072,0.4381,0.7751
Longxi River (SAT),Moxitaidi (UAV-1m),0.2438,0.0858,0.1270,0.0678,0.4888,0.9104
Longxi River (UAV),Moxitaidi (UAV-1m),0.1545,0.6850,0.2522,0.1443,0.4095,0.6916
Mengdong Township,Moxitaidi (UAV-1m),0.3367,0.1061,0.1613,0.0877,0.5017,0.9163
Moxi town (UAV-0.2m),Moxitaidi (UAV-1m),0.2733,0.5845,0.3725,0.2289,0.5362,0.8505
Moxi town (UAV-1m),Moxitaidi (UAV-1m),0.2798,0.5416,0.3690,0.2262,0.5398,0.8594
Moxitaidi (SAT),Moxitaidi (UAV-1m),0.2337,0.6156,0.3388,0.2040,0.5063,0.8176
Moxitaidi (UAV-0.6m),Moxitaidi (UAV-1m),0.4724,0.2244,0.3042,0.1794,0.5501,0.9221
palu,Moxitaidi (UAV-1m),0.2032,0.2279,0.2149,0.1204,0.4958,0.8735
Tiburon Peninsula (planet),Moxitaidi (UAV-1m),0.1559,0.3632,0.2181,0.1224,0.4596,0.8024
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-1m),0.1775,0.3547,0.2366,0.1342,0.4778,0.8262
Wenchuan,Moxitaidi (UAV-1m),0.1511,0.6350,0.2441,0.1390,0.4127,0.7015
Hokkaido Iburi-Tobu,palu,0.0774,0.4113,0.1303,0.0697,0.5038,0.9382
Jiuzhai valley (UAV-0.2m),palu,0.0361,0.4789,0.0672,0.0348,0.4421,0.8503
Jiuzhai valley (UAV-0.5m),palu,0.0281,0.1533,0.0475,0.0243,0.4774,0.9307
Lombok,palu,0.1347,0.6817,0.2249,0.1267,0.5367,0.9471
Longxi River (SAT),palu,0.0294,0.1764,0.0504,0.0258,0.4754,0.9251
Longxi River (UAV),palu,0.0237,0.1915,0.0421,0.0215,0.4617,0.9020
Mengdong Township,palu,0.0361,0.2222,0.0622,0.0321,0.4782,0.9245
Moxi town (UAV-0.2m),palu,0.0076,0.0392,0.0127,0.0064,0.4690,0.9316
Moxi town (UAV-1m),palu,0.0355,0.2149,0.0609,0.0314,0.4783,0.9253
Moxitaidi (SAT),palu,0.0428,0.2917,0.0747,0.0388,0.4786,0.9186
Moxitaidi (UAV-0.6m),palu,0.0191,0.0574,0.0287,0.0145,0.4853,0.9562
Moxitaidi (UAV-1m),palu,0.0168,0.0579,0.0261,0.0132,0.4823,0.9513
Tiburon Peninsula (planet),palu,0.1419,0.3823,0.2070,0.1154,0.5411,0.9670
Tiburon Peninsula (Sentinel),palu,0.0110,0.0595,0.0185,0.0093,0.4691,0.9290
Wenchuan,palu,0.0370,0.4505,0.0684,0.0354,0.4483,0.8619
Hokkaido Iburi-Tobu,Tiburon Peninsula (planet),0.2907,0.6420,0.4002,0.2502,0.5560,0.8680
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (planet),0.2582,0.8623,0.3973,0.2479,0.5286,0.8205
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (planet),0.3144,0.7286,0.4393,0.2815,0.5736,0.8724
Lombok,Tiburon Peninsula (planet),0.5186,0.3560,0.4221,0.2675,0.5995,0.9331
Longxi River (SAT),Tiburon Peninsula (planet),0.0963,0.5303,0.1630,0.0887,0.3505,0.6263
Longxi River (UAV),Tiburon Peninsula (planet),0.1152,0.9205,0.2048,0.1141,0.2953,0.5095
Mengdong Township,Tiburon Peninsula (planet),0.2795,0.4762,0.3522,0.2137,0.5448,0.8798
Moxi town (UAV-0.2m),Tiburon Peninsula (planet),0.2830,0.6178,0.3882,0.2408,0.5507,0.8664
Moxi town (UAV-1m),Tiburon Peninsula (planet),0.2382,0.7133,0.3571,0.2173,0.5160,0.8238
Moxitaidi (SAT),Tiburon Peninsula (planet),0.1669,0.9010,0.2816,0.1639,0.4138,0.6846
Moxitaidi (UAV-0.6m),Tiburon Peninsula (planet),0.3614,0.6557,0.4659,0.3037,0.5979,0.8969
Moxitaidi (UAV-1m),Tiburon Peninsula (planet),0.1881,0.2862,0.2270,0.1280,0.4958,0.8662
palu,Tiburon Peninsula (planet),0.0889,0.2774,0.1347,0.0722,0.4115,0.7554
Tiburon Peninsula (Sentinel),Tiburon Peninsula (planet),0.4251,0.7831,0.5511,0.3803,0.6439,0.9125
Wenchuan,Tiburon Peninsula (planet),0.1142,0.9199,0.2031,0.1130,0.2922,0.5048
Hokkaido Iburi-Tobu,Tiburon Peninsula (Sentinel),0.0813,0.2461,0.1222,0.0651,0.4691,0.8743
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (Sentinel),0.0919,0.8675,0.1662,0.0906,0.3857,0.6905
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (Sentinel),0.2078,0.4700,0.2882,0.1684,0.5422,0.9175
Lombok,Tiburon Peninsula (Sentinel),0.1419,0.7357,0.2379,0.1350,0.4814,0.8324
Longxi River (SAT),Tiburon Peninsula (Sentinel),0.0722,0.0043,0.0081,0.0041,0.4834,0.9626
Longxi River (UAV),Tiburon Peninsula (Sentinel),0.0922,0.7771,0.1648,0.0898,0.4009,0.7199
Mengdong Township,Tiburon Peninsula (Sentinel),0.0951,0.0326,0.0486,0.0249,0.4897,0.9546
Moxi town (UAV-0.2m),Tiburon Peninsula (Sentinel),0.0975,0.0716,0.0825,0.0430,0.4932,0.9434
Moxi town (UAV-1m),Tiburon Peninsula (Sentinel),0.1364,0.1835,0.1565,0.0849,0.5070,0.9297
Moxitaidi (SAT),Tiburon Peninsula (Sentinel),0.0445,0.1511,0.0687,0.0356,0.4446,0.8545
Moxitaidi (UAV-0.6m),Tiburon Peninsula (Sentinel),0.0710,0.0572,0.0634,0.0327,0.4863,0.9399
Moxitaidi (UAV-1m),Tiburon Peninsula (Sentinel),0.0393,0.0114,0.0177,0.0089,0.4819,0.9549
palu,Tiburon Peninsula (Sentinel),0.0552,0.2223,0.0884,0.0463,0.4410,0.8371
Tiburon Peninsula (planet),Tiburon Peninsula (Sentinel),0.1513,0.7990,0.2545,0.1458,0.4873,0.8336
Wenchuan,Tiburon Peninsula (Sentinel),0.1275,0.7600,0.2183,0.1225,0.4619,0.8066
Hokkaido Iburi-Tobu,Wenchuan,0.3679,0.7359,0.4906,0.3250,0.6266,0.9306
Jiuzhai valley (UAV-0.2m),Wenchuan,0.3247,0.4078,0.3615,0.2206,0.5770,0.9345
Jiuzhai valley (UAV-0.5m),Wenchuan,0.2996,0.7200,0.4231,0.2683,0.5880,0.9108
Lombok,Wenchuan,0.3510,0.5905,0.4403,0.2823,0.6061,0.9318
Longxi River (SAT),Wenchuan,0.1984,0.1447,0.1673,0.0913,0.5127,0.9346
Longxi River (UAV),Wenchuan,0.4436,0.5983,0.5095,0.3418,0.6440,0.9476
Mengdong Township,Wenchuan,0.3427,0.5386,0.4188,0.2649,0.5976,0.9321
Moxi town (UAV-0.2m),Wenchuan,0.3344,0.2117,0.2593,0.1489,0.5467,0.9450
Moxi town (UAV-1m),Wenchuan,0.4094,0.2517,0.3118,0.1847,0.5668,0.9495
Moxitaidi (SAT),Wenchuan,0.4077,0.7050,0.5166,0.3483,0.6432,0.9401
Moxitaidi (UAV-0.6m),Wenchuan,0.3376,0.3388,0.3382,0.2035,0.5711,0.9397
Moxitaidi (UAV-1m),Wenchuan,0.2423,0.4927,0.3248,0.1939,0.5494,0.9069
palu,Wenchuan,0.4377,0.5172,0.4741,0.3107,0.6287,0.9479
Tiburon Peninsula (planet),Wenchuan,0.4914,0.4841,0.4877,0.3225,0.6376,0.9538
Tiburon Peninsula (Sentinel),Wenchuan,0.7173,0.2319,0.3504,0.2124,0.5865,0.9609
