source_region,target_region,precision,recall,f1,iou,miou,oa
Longxi River (SAT),Lombok,0.0625,0.0635,0.0630,0.0325,0.4874,0.9425
Longxi River (UAV),Lombok,0.0746,0.3786,0.1247,0.0665,0.4513,0.8381
Mengdong Township,Lombok,0.0527,0.1839,0.0819,0.0427,0.4582,0.8745
Moxi town (UAV-0.2m),Lombok,0.0720,0.3159,0.1173,0.0623,0.4580,0.8552
Moxi town (UAV-1m),Lombok,0.0825,0.4153,0.1377,0.0739,0.4567,0.8415
Moxitaidi (SAT),Lombok,0.0860,0.2627,0.1296,0.0693,0.4804,0.8925
Moxitaidi (UAV-0.6m),Lombok,0.0746,0.2710,0.1170,0.0621,0.4682,0.8754
Moxitaidi (UAV-1m),Lombok,0.0635,0.3521,0.1076,0.0568,0.4385,0.8220
palu,Lombok,0.2252,0.1996,0.2116,0.1183,0.5364,0.9547
Tiburon Peninsula (planet),Lombok,0.1482,0.6493,0.2414,0.1372,0.5052,0.8756
Tiburon Peninsula (Sentinel),Lombok,0.0885,0.1434,0.1094,0.0579,0.4932,0.9289
Wenchuan,Lombok,0.0715,0.1784,0.1021,0.0538,0.4788,0.9044
Hokkaido Iburi-Tobu,Longxi River (SAT),0.3545,0.0451,0.0800,0.0417,0.4692,0.8972
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0.3354,0.0337,0.0613,0.0316,0.4645,0.8976
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0.8091,0.2655,0.3998,0.2498,0.5844,0.9210
Lombok,Longxi River (SAT),0.2187,0.0006,0.0012,0.0006,0.4507,0.9008
Longxi River (UAV),Longxi River (SAT),0.5361,0.0742,0.1303,0.0697,0.4854,0.9019
Mengdong Township,Longxi River (SAT),0.4899,0.0150,0.0292,0.0148,0.4578,0.9009
Moxi town (UAV-0.2m),Longxi River (SAT),0.9965,0.0209,0.0410,0.0209,0.4618,0.9030
Moxi town (UAV-1m),Longxi River (SAT),0.9784,0.0498,0.0948,0.0497,0.4775,0.9057
Moxitaidi (SAT),Longxi River (SAT),0.9380,0.2041,0.3353,0.2014,0.5598,0.9198
Moxitaidi (UAV-0.6m),Longxi River (SAT),0.9496,0.0306,0.0592,0.0305,0.4670,0.9038
Moxitaidi (UAV-1m),Longxi River (SAT),0.4086,0.0048,0.0096,0.0048,0.4527,0.9007
palu,Longxi River (SAT),0.0000,0.0000,0.0000,0.0000,0.4503,0.9007
Tiburon Peninsula (planet),Longxi River (SAT),0.0066,0.0001,0.0002,0.0001,0.4499,0.8998
Tiburon Peninsula (Sentinel),Longxi River (SAT),0.0045,0.0000,0.0001,0.0000,0.4500,0.8999
Wenchuan,Longxi River (SAT),0.5080,0.0203,0.0390,0.0199,0.4603,0.9010
Hokkaido Iburi-Tobu,Longxi River (UAV),0.5951,0.2393,0.3413,0.2058,0.5231,0.8468
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),0.4980,0.3585,0.4169,0.2633,0.5432,0.8336
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),0.6749,0.1709,0.2727,0.1579,0.5011,0.8488
Lombok,Longxi River (UAV),0.1461,0.3316,0.2028,0.1129,0.3276,0.5676
Longxi River (SAT),Longxi River (UAV),0.0898,0.0185,0.0306,0.0155,0.4105,0.8061
Mengdong Township,Longxi River (UAV),0.5205,0.1571,0.2413,0.1372,0.4845,0.8361
Moxi town (UAV-0.2m),Longxi River (UAV),0.3241,0.1246,0.1800,0.0989,0.4533,0.8116
Moxi town (UAV-1m),Longxi River (UAV),0.6816,0.1447,0.2387,0.1356,0.4893,0.8469
Moxitaidi (SAT),Longxi River (UAV),0.4638,0.4394,0.4513,0.2914,0.5500,0.8227
Moxitaidi (UAV-0.6m),Longxi River (UAV),0.4423,0.0935,0.1543,0.0836,0.4555,0.8300
Moxitaidi (UAV-1m),Longxi River (UAV),0.3268,0.1548,0.2101,0.1174,0.4596,0.8068
palu,Longxi River (UAV),0.6501,0.0690,0.1247,0.0665,0.4520,0.8394
Tiburon Peninsula (planet),Longxi River (UAV),0.6664,0.2204,0.3313,0.1985,0.5226,0.8523
Tiburon Peninsula (Sentinel),Longxi River (UAV),0.7293,0.1030,0.1805,0.0992,0.4706,0.8448
Wenchuan,Longxi River (UAV),0.7040,0.1718,0.2762,0.1602,0.5032,0.8506
Hokkaido Iburi-Tobu,Mengdong Township,0.4076,0.6807,0.5099,0.3422,0.6017,0.8706
Jiuzhai valley (UAV-0.2m),Mengdong Township,0.3511,0.7599,0.4802,0.3160,0.5701,0.8373
Jiuzhai valley (UAV-0.5m),Mengdong Township,0.4457,0.6910,0.5419,0.3716,0.6238,0.8845
Lombok,Mengdong Township,0.0829,0.2136,0.1194,0.0635,0.3726,0.6885
Longxi River (SAT),Mengdong Township,0.5137,0.2873,0.3685,0.2259,0.5628,0.9026
Longxi River (UAV),Mengdong Township,0.1496,0.9236,0.2574,0.1477,0.2839,0.4731
Moxi town (UAV-0.2m),Mengdong Township,0.4576,0.1839,0.2624,0.1510,0.5234,0.8977
Moxi town (UAV-1m),Mengdong Township,0.4515,0.4283,0.4396,0.2817,0.5845,0.8920
Moxitaidi (SAT),Mengdong Township,0.3354,0.5410,0.4141,0.2611,0.5506,0.8486
Moxitaidi (UAV-0.6m),Mengdong Township,0.4843,0.1252,0.1990,0.1105,0.5048,0.9003
Moxitaidi (UAV-1m),Mengdong Township,0.4353,0.6000,0.5045,0.3374,0.6067,0.8835
palu,Mengdong Township,0.6518,0.0082,0.0163,0.0082,0.4548,0.9015
Tiburon Peninsula (planet),Mengdong Township,0.2643,0.3960,0.3170,0.1884,0.5064,0.8313
Tiburon Peninsula (Sentinel),Mengdong Township,0.2287,0.2232,0.2259,0.1274,0.4863,0.8488
Wenchuan,Mengdong Township,0.5944,0.4057,0.4823,0.3178,0.6140,0.9139
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),0.3756,0.4585,0.4129,0.2602,0.5192,0.7943
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),0.3280,0.8150,0.4678,0.3053,0.4848,0.7074
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-0.2m),0.3172,0.6918,0.4350,0.2779,0.4798,0.7165
Lombok,Moxi town (UAV-0.2m),0.2148,0.4818,0.2972,0.1745,0.3927,0.6405
Longxi River (SAT),Moxi town (UAV-0.2m),0.5700,0.2164,0.3137,0.1860,0.5157,0.8506
Longxi River (UAV),Moxi town (UAV-0.2m),0.2975,0.5891,0.3954,0.2464,0.4665,0.7158
Mengdong Township,Moxi town (UAV-0.2m),0.6108,0.4151,0.4943,0.3283,0.5925,0.8660
Moxi town (UAV-1m),Moxi town (UAV-0.2m),0.4847,0.7449,0.5873,0.4157,0.6143,0.8349
Moxitaidi (SAT),Moxi town (UAV-0.2m),0.3632,0.7584,0.4912,0.3255,0.5220,0.7521
Moxitaidi (UAV-0.6m),Moxi town (UAV-0.2m),0.6072,0.4107,0.4900,0.3245,0.5901,0.8651
Moxitaidi (UAV-1m),Moxi town (UAV-0.2m),0.4661,0.5066,0.4855,0.3205,0.5682,0.8306
palu,Moxi town (UAV-0.2m),0.2863,0.2064,0.2398,0.1363,0.4615,0.7936
Tiburon Peninsula (planet),Moxi town (UAV-0.2m),0.2711,0.5607,0.3655,0.2236,0.4433,0.6929
Tiburon Peninsula (Sentinel),Moxi town (UAV-0.2m),0.2389,0.5141,0.3262,0.1949,0.4152,0.6650
Wenchuan,Moxi town (UAV-0.2m),0.3248,0.3233,0.3240,0.1933,0.4846,0.7872
Hokkaido Iburi-Tobu,Moxi town (UAV-1m),0.3171,0.5245,0.3953,0.2463,0.5666,0.8909
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-1m),0.4198,0.0499,0.0891,0.0466,0.4886,0.9307
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-1m),0.1336,0.8776,0.2319,0.1311,0.3554,0.6048
Lombok,Moxi town (UAV-1m),0.1162,0.8546,0.2046,0.1140,0.3172,0.5484
Longxi River (SAT),Moxi town (UAV-1m),0.4200,0.0358,0.0660,0.0341,0.4825,0.9311
Longxi River (UAV),Moxi town (UAV-1m),0.0954,0.9197,0.1729,0.0946,0.2284,0.4021
Mengdong Township,Moxi town (UAV-1m),0.2220,0.3780,0.2797,0.1626,0.5134,0.8677
Moxi town (UAV-0.2m),Moxi town (UAV-1m),0.3417,0.1476,0.2062,0.1149,0.5185,0.9227
Moxitaidi (SAT),Moxi town (UAV-1m),0.2240,0.1066,0.1444,0.0778,0.4957,0.9142
Moxitaidi (UAV-0.6m),Moxi town (UAV-1m),0.2697,0.0663,0.1064,0.0562,0.4901,0.9243
Moxitaidi (UAV-1m),Moxi town (UAV-1m),0.3551,0.0749,0.1237,0.0659,0.4967,0.9279
palu,Moxi town (UAV-1m),0.1832,0.0604,0.0909,0.0476,0.4825,0.9178
Tiburon Peninsula (planet),Moxi town (UAV-1m),0.1861,0.6783,0.2921,0.1710,0.4684,0.7765
Tiburon Peninsula (Sentinel),Moxi town (UAV-1m),0.1894,0.5877,0.2865,0.1672,0.4800,0.8010
Wenchuan,Moxi town (UAV-1m),0.1426,0.7294,0.2386,0.1355,0.4013,0.6837
Hokkaido Iburi-Tobu,Moxitaidi (SAT),0.3270,0.4178,0.3669,0.2246,0.5646,0.9071
Jiuzhai valley (UAV-0.2m),Moxitaidi (SAT),0.1388,0.9195,0.2413,0.1372,0.3706,0.6275
Jiuzhai valley (UAV-0.5m),Moxitaidi (SAT),0.2676,0.7691,0.3970,0.2477,0.5447,0.8495
Lombok,Moxitaidi (SAT),0.1386,0.6811,0.2303,0.1301,0.4118,0.7068
Longxi River (SAT),Moxitaidi (SAT),0.7121,0.0080,0.0158,0.0079,0.4719,0.9359
Longxi River (UAV),Moxitaidi (SAT),0.1780,0.8493,0.2943,0.1725,0.4475,0.7377
Mengdong Township,Moxitaidi (SAT),0.6608,0.2412,0.3534,0.2146,0.5785,0.9432
Moxi town (UAV-0.2m),Moxitaidi (SAT),0.6122,0.4819,0.5393,0.3692,0.6572,0.9470
Moxi town (UAV-1m),Moxitaidi (SAT),0.5190,0.4599,0.4877,0.3225,0.6292,0.9378
Moxitaidi (UAV-0.6m),Moxitaidi (SAT),0.8537,0.2296,0.3619,0.2209,0.5840,0.9479
Moxitaidi (UAV-1m),Moxitaidi (SAT),0.7285,0.3914,0.5092,0.3416,0.6459,0.9514
palu,Moxitaidi (SAT),0.3671,0.1689,0.2313,0.1308,0.5289,0.9277
Tiburon Peninsula (planet),Moxitaidi (SAT),0.2407,0.6570,0.3524,0.2139,0.5257,0.8445
Tiburon Peninsula (Sentinel),Moxitaidi (SAT),0.2745,0.4379,0.3375,0.2030,0.5445,0.8893
Wenchuan,Moxitaidi (SAT),0.2321,0.5676,0.3295,0.1972,0.5214,0.8512
Hokkaido Iburi-Tobu,Moxitaidi (UAV-0.6m),0.2177,0.7325,0.3357,0.2017,0.4628,0.7418
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-0.6m),0.2343,0.7411,0.3560,0.2166,0.4805,0.7613
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-0.6m),0.2276,0.7411,0.3483,0.2109,0.4732,0.7530
Lombok,Moxitaidi (UAV-0.6m),0.1490,0.1972,0.1697,0.0927,0.4589,0.8282
Longxi River (SAT),Moxitaidi (UAV-0.6m),0.4542,0.4176,0.4351,0.2781,0.5889,0.9035
Longxi River (UAV),Moxitaidi (UAV-0.6m),0.1883,0.6812,0.2950,0.1730,0.4322,0.7101
Mengdong Township,Moxitaidi (UAV-0.6m),0.3699,0.6290,0.4659,0.3037,0.5838,0.8716
Moxi town (UAV-0.2m),Moxitaidi (UAV-0.6m),0.4161,0.3473,0.3786,0.2335,0.5644,0.8985
Moxi town (UAV-1m),Moxitaidi (UAV-0.6m),0.3343,0.4523,0.3844,0.2380,0.5518,0.8710
Moxitaidi (SAT),Moxitaidi (UAV-0.6m),0.3010,0.6411,0.4097,0.2576,0.5415,0.8355
Moxitaidi (UAV-1m),Moxitaidi (UAV-0.6m),0.4563,0.6311,0.5297,0.3602,0.6273,0.9002
palu,Moxitaidi (UAV-0.6m),0.1412,0.0288,0.0478,0.0245,0.4611,0.8979
Tiburon Peninsula (planet),Moxitaidi (UAV-0.6m),0.1178,0.0874,0.1004,0.0528,0.4561,0.8605
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-0.6m),0.1300,0.0814,0.1001,0.0527,0.4607,0.8697
Wenchuan,Moxitaidi (UAV-0.6m),0.3017,0.2740,0.2872,0.1677,0.5218,0.8789
Hokkaido Iburi-Tobu,Moxitaidi (UAV-1m),0.1945,0.6791,0.3024,0.1782,0.4637,0.7622
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-1m),0.1990,0.6905,0.3089,0.1827,0.4676,0.7655
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-1m),0.2574,0.6340,0.3662,0.2241,0.5245,0.8334
Lombok,Moxitaidi (UAV-1m),0.1484,0.4102,0.2179,0.1223,0.4458,0.7765
Longxi River (SAT),Moxitaidi (UAV-1m),0.1933,0.0256,0.0452,0.0231,0.4704,0.9179
Longxi River (UAV),Moxitaidi (UAV-1m),0.1556,0.5894,0.2463,0.1404,0.4268,0.7261
Mengdong Township,Moxitaidi (UAV-1m),0.4082,0.1789,0.2488,0.1421,0.5295,0.9180
Moxi town (UAV-0.2m),Moxitaidi (UAV-1m),0.3037,0.5334,0.3871,0.2400,0.5531,0.8717
Moxi town (UAV-1m),Moxitaidi (UAV-1m),0.3289,0.4734,0.3881,0.2408,0.5616,0.8867
Moxitaidi (SAT),Moxitaidi (UAV-1m),0.2292,0.6178,0.3344,0.2007,0.5024,0.8132
Moxitaidi (UAV-0.6m),Moxitaidi (UAV-1m),0.3754,0.5506,0.4464,0.2873,0.5896,0.8963
palu,Moxitaidi (UAV-1m),0.1762,0.2038,0.1890,0.1043,0.4847,0.8672
Tiburon Peninsula (planet),Moxitaidi (UAV-1m),0.1648,0.6857,0.2658,0.1533,0.4249,0.7124
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-1m),0.0921,0.1811,0.1221,0.0650,0.4323,0.8024
Wenchuan,Moxitaidi (UAV-1m),0.1868,0.3607,0.2461,0.1403,0.4839,0.8322
Hokkaido Iburi-Tobu,palu,0.0899,0.3757,0.1451,0.0782,0.5141,0.9501
Jiuzhai valley (UAV-0.2m),palu,0.0218,0.2504,0.0401,0.0205,0.4425,0.8650
Jiuzhai valley (UAV-0.5m),palu,0.0084,0.0274,0.0128,0.0065,0.4795,0.9526
Lombok,palu,0.1340,0.3319,0.1909,0.1055,0.5369,0.9683
Longxi River (SAT),palu,0.0148,0.0766,0.0248,0.0125,0.4723,0.9321
Longxi River (UAV),palu,0.0293,0.2800,0.0531,0.0273,0.4572,0.8875
Mengdong Township,palu,0.0205,0.0994,0.0340,0.0173,0.4768,0.9363
Moxi town (UAV-0.2m),palu,0.0273,0.1317,0.0452,0.0231,0.4802,0.9374
Moxi town (UAV-1m),palu,0.0374,0.1260,0.0577,0.0297,0.4916,0.9536
Moxitaidi (SAT),palu,0.0244,0.2486,0.0444,0.0227,0.4510,0.8796
Moxitaidi (UAV-0.6m),palu,0.0089,0.0389,0.0145,0.0073,0.4739,0.9404
Moxitaidi (UAV-1m),palu,0.0142,0.0334,0.0199,0.0100,0.4865,0.9629
Tiburon Peninsula (planet),palu,0.1507,0.2851,0.1972,0.1094,0.5416,0.9739
Tiburon Peninsula (Sentinel),palu,0.1362,0.0433,0.0657,0.0340,0.5100,0.9861
Wenchuan,palu,0.0363,0.2799,0.0643,0.0332,0.4706,0.9082
Hokkaido Iburi-Tobu,Tiburon Peninsula (planet),0.2924,0.7663,0.4233,0.2685,0.5586,0.8567
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (planet),0.3882,0.4194,0.4032,0.2525,0.5824,0.9148
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (planet),0.3531,0.6821,0.4654,0.3032,0.5952,0.8924
Lombok,Tiburon Peninsula (planet),0.6101,0.1573,0.2501,0.1429,0.5387,0.9353
Longxi River (SAT),Tiburon Peninsula (planet),0.1696,0.0502,0.0775,0.0403,0.4790,0.9180
Longxi River (UAV),Tiburon Peninsula (planet),0.0926,0.9717,0.1691,0.0923,0.1950,0.3446
Mengdong Township,Tiburon Peninsula (planet),0.4382,0.5465,0.4864,0.3213,0.6195,0.9208
Moxi town (UAV-0.2m),Tiburon Peninsula (planet),0.3604,0.3389,0.3493,0.2116,0.5614,0.9134
Moxi town (UAV-1m),Tiburon Peninsula (planet),0.3267,0.6835,0.4421,0.2838,0.5798,0.8816
Moxitaidi (SAT),Tiburon Peninsula (planet),0.2207,0.7890,0.3450,0.2084,0.4955,0.7944
Moxitaidi (UAV-0.6m),Tiburon Peninsula (planet),0.3858,0.2478,0.3018,0.1777,0.5488,0.9213
Moxitaidi (UAV-1m),Tiburon Peninsula (planet),0.4059,0.5127,0.4531,0.2929,0.6024,0.9151
palu,Tiburon Peninsula (planet),0.0950,0.4013,0.1536,0.0832,0.3856,0.6966
Tiburon Peninsula (Sentinel),Tiburon Peninsula (planet),0.5908,0.6829,0.6335,0.4636,0.7034,0.9458
Wenchuan,Tiburon Peninsula (planet),0.1337,0.9000,0.2329,0.1318,0.3491,0.5931
Hokkaido Iburi-Tobu,Tiburon Peninsula (Sentinel),0.1433,0.6858,0.2371,0.1345,0.4868,0.8431
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (Sentinel),0.1597,0.0394,0.0632,0.0326,0.4955,0.9585
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (Sentinel),0.1295,0.7440,0.2207,0.1240,0.4661,0.8132
Lombok,Tiburon Peninsula (Sentinel),0.1890,0.7965,0.3055,0.1803,0.5239,0.8713
Longxi River (SAT),Tiburon Peninsula (Sentinel),0.1074,0.0109,0.0198,0.0100,0.4858,0.9616
Longxi River (UAV),Tiburon Peninsula (Sentinel),0.1368,0.6877,0.2282,0.1288,0.4796,0.8346
Mengdong Township,Tiburon Peninsula (Sentinel),0.2364,0.3262,0.2742,0.1589,0.5484,0.9386
Moxi town (UAV-0.2m),Tiburon Peninsula (Sentinel),0.1585,0.0340,0.0559,0.0288,0.4940,0.9593
Moxi town (UAV-1m),Tiburon Peninsula (Sentinel),0.1332,0.2877,0.1821,0.1002,0.5037,0.9081
Moxitaidi (SAT),Tiburon Peninsula (Sentinel),0.0649,0.2363,0.1018,0.0536,0.4521,0.8518
Moxitaidi (UAV-0.6m),Tiburon Peninsula (Sentinel),0.0353,0.0088,0.0141,0.0071,0.4816,0.9562
Moxitaidi (UAV-1m),Tiburon Peninsula (Sentinel),0.0307,0.0144,0.0196,0.0099,0.4793,0.9488
palu,Tiburon Peninsula (Sentinel),0.1208,0.6882,0.2055,0.1145,0.4604,0.8109
Tiburon Peninsula (planet),Tiburon Peninsula (Sentinel),0.2139,0.7169,0.3294,0.1972,0.5454,0.8963
Wenchuan,Tiburon Peninsula (Sentinel),0.1759,0.5523,0.2668,0.1539,0.5219,0.8921
Hokkaido Iburi-Tobu,Wenchuan,0.3220,0.7505,0.4507,0.2909,0.6024,0.9169
Jiuzhai valley (UAV-0.2m),Wenchuan,0.3808,0.5486,0.4496,0.2900,0.6137,0.9390
Jiuzhai valley (UAV-0.5m),Wenchuan,0.4736,0.4921,0.4826,0.3181,0.6345,0.9521
Lombok,Wenchuan,0.2868,0.4354,0.3458,0.2090,0.5663,0.9251
Longxi River (SAT),Wenchuan,0.2100,0.1666,0.1858,0.1024,0.5178,0.9337
Longxi River (UAV),Wenchuan,0.4810,0.5345,0.5064,0.3390,0.6452,0.9526
Mengdong Township,Wenchuan,0.5221,0.5931,0.5553,0.3844,0.6700,0.9568
Moxi town (UAV-0.2m),Wenchuan,0.3611,0.2870,0.3198,0.1903,0.5671,0.9445
Moxi town (UAV-1m),Wenchuan,0.3725,0.2367,0.2894,0.1692,0.5579,0.9472
Moxitaidi (SAT),Wenchuan,0.3619,0.2229,0.2759,0.1600,0.5532,0.9468
Moxitaidi (UAV-0.6m),Wenchuan,0.2475,0.4843,0.3276,0.1959,0.5517,0.9096
Moxitaidi (UAV-1m),Wenchuan,0.3586,0.4522,0.4000,0.2500,0.5935,0.9383
palu,Wenchuan,0.4084,0.5115,0.4542,0.2938,0.6183,0.9441
Tiburon Peninsula (planet),Wenchuan,0.5439,0.4470,0.4907,0.3251,0.6411,0.9578
Tiburon Peninsula (Sentinel),Wenchuan,0.4558,0.6416,0.5330,0.3633,0.6553,0.9489
